# Time in Gyr = 0.230
#        num          x          y           z          vx           vy           vz
      0.000       7.842       1.822       0.000     -49.944     217.900       0.000
      1.000       4.524       5.499      -0.031    -188.357     134.043      -3.398
      2.000       8.171       0.627       0.259     -13.671     221.459      23.001
      3.000       4.259       5.905      -0.047    -183.327     132.596     -13.324
      4.000       8.499      -0.670      -0.144      18.746     217.740     -22.162
      5.000       5.841       4.653       0.085    -150.819     167.717     -12.215
      6.000       7.796       1.964       0.048     -51.739     218.724      -2.049
      7.000       7.084       3.276      -0.234     -87.683     207.980       6.422
      8.000       7.699       2.110       0.196     -52.762     219.936      -3.434
      9.000       4.926       5.227      -0.579    -175.644     143.226       8.042
     10.000       4.900       5.620      -0.362    -159.385     154.647      16.065
     11.000       6.511      -5.752      -1.168     153.004     168.025     -29.353
     12.000       7.407       2.747      -0.237     -74.468     211.779       4.788
     13.000       6.408       4.213      -0.035    -117.306     193.257       7.289
     14.000       8.290       0.424      -0.288      -9.139     221.338     -13.240
     15.000       8.470      -0.014       0.216      -0.352     218.914       4.088
     16.000       7.016       3.385       0.538     -94.961     199.412      21.007
     17.000       8.403       0.709      -0.101     -22.706     216.153       0.955
     18.000       8.859      -1.057       0.047      20.844     209.147       0.543
     19.000       6.812       3.639       0.004     -93.337     208.679      -0.609
     20.000       6.929       3.521      -0.442    -111.730     184.316     -39.976
     21.000       6.845       3.643      -0.138    -109.358     194.601       8.481
     22.000       8.483      -1.141      -0.012      32.081     215.905      26.900
     23.000       7.528       1.957       0.283     -37.653     230.791       0.121
     24.000       8.004      -0.273       0.365      24.859     227.284     -38.599
     25.000       6.877      -6.635      -0.062     157.962     149.678       6.911
     26.000       6.353       4.239      -0.387    -121.475     188.068       7.057
     27.000       8.203      -3.454       0.060      89.508     201.283      12.469
     28.000       7.723       2.020      -0.391     -50.220     217.501     -21.352
     29.000       8.559      -0.252       0.137       5.415     215.406      24.720
     30.000       1.498       6.594      -0.165    -226.983      49.249      -3.910
     31.000       7.575       1.941       0.083     -41.137     228.621      -3.401
     32.000       7.597      -3.676      -0.385     107.494     206.062      20.780
     33.000       8.156      -0.782       0.762      34.773     219.955     -33.034
     34.000       7.653       2.342      -0.430     -66.798     209.765     -12.405
     35.000       8.387      -2.543      -0.084      67.054     210.125      -3.398
     36.000       5.701       4.826      -0.263    -148.403     168.882      13.657
     37.000       8.494      -0.836      -0.065      24.205     220.515      -0.391
     38.000       6.282       4.412      -0.049    -128.485     184.751       8.692
     39.000       6.262       4.423       0.014    -132.804     181.556      -5.392
     40.000       6.264       4.370      -0.568    -122.022     186.202      -3.044
     41.000       8.310      -3.106       0.093      80.873     204.586      11.251
     42.000       7.495      -4.571      -0.472     123.028     190.151      15.734
     43.000       6.867       3.645       0.443    -102.308     198.473      -0.017
     44.000       6.159       4.491       0.281    -119.441     191.244     -10.973
     45.000       4.640       5.635       0.021    -177.402     141.260     -15.738
     46.000       3.036       6.343       0.155    -204.814      96.492     -26.589
     47.000       1.359       6.181      -0.065    -238.602      38.615     -30.097
     48.000       6.885       3.615      -0.035    -101.866     201.030       4.410
     49.000       8.657      -0.266      -0.150       2.264     213.982      -1.471
     50.000       8.264       0.796      -0.302     -23.168     216.748     -18.319
     51.000       5.964       4.734      -0.244    -127.141     185.519      12.525
     52.000       6.467       4.065      -0.219    -115.140     193.495       9.905
     53.000       8.191       0.280       0.213      -0.983     224.316      24.310
     54.000       7.557       2.775      -0.432     -96.217     191.785      -4.246
     55.000       8.816      -0.285      -0.135      -0.786     207.588     -24.140
     56.000       8.126      -1.723       0.410      57.839     219.380     -29.658
     57.000       6.984       3.500      -0.013    -110.927     192.288       2.301
     58.000       7.237       3.181      -0.393     -93.495     200.418       0.524
     59.000       8.647      -1.644       0.135      41.151     212.005       4.473
     60.000       8.278       0.206       0.258      -0.599     223.595      17.599
     61.000       8.426      -2.103      -0.017      57.454     212.288      22.597
     62.000       4.461       5.718      -0.052    -181.188     136.409      17.797
     63.000       6.929       3.564      -0.012    -113.215     191.300       1.712
     64.000       8.413      -3.191      -1.279      81.924     192.689       4.712
     65.000       8.638      -0.198      -0.107       1.711     210.230      33.290
     66.000       8.465       0.607       0.296     -20.478     214.443       9.315
     67.000       8.652      -1.049       0.080      25.059     212.296      23.264
     68.000       5.384       5.288       0.008    -149.410     167.893     -11.214
     69.000       8.431       0.631       0.326     -18.531     208.779     -41.328
     70.000       4.540       5.485       0.267    -184.816     134.595     -19.463
     71.000       5.142       5.079       0.012    -174.835     148.870       2.437
     72.000       5.451       5.193       0.585    -145.160     167.737      -4.079
     73.000       8.349       0.485       0.431     -10.728     212.087     -41.395
     74.000       8.092      -4.507      -0.071     110.458     183.805      14.315
     75.000       8.121      -0.216       0.055      16.907     225.621     -34.517
     76.000       7.264      -5.167      -0.200     134.084     180.728      14.961
     77.000       8.104      -1.217      -0.180      43.144     228.463      -6.904
     78.000       7.764       2.083      -0.312     -58.781     209.312     -32.519
     79.000       7.925       1.522      -0.177     -34.957     218.378     -36.487
     80.000       7.595       2.715      -0.057     -89.774     197.945       3.714
     81.000       5.278       5.285       0.007    -155.220     164.126       0.577
     82.000       7.915       0.171       0.266       9.082     234.053       8.820
     83.000       5.215       5.064      -0.152    -170.963     150.575      16.596
     84.000       7.179       3.027       0.056     -76.204     215.619      -4.711
     85.000       6.436       4.141      -0.629    -116.124     188.456     -16.537
     86.000       5.201       5.324      -0.691    -155.172     157.641      -1.016
     87.000       7.316       2.834       0.141     -75.298     213.285      -6.138
     88.000       6.790       3.758      -0.012    -115.207     191.550       2.532
     89.000       6.664       3.892      -0.597    -113.922     187.916     -22.231
     90.000       6.721       3.806      -0.345    -128.395     179.590       6.691
     91.000       8.338      -2.582       0.486      71.798     206.784     -24.280
     92.000       8.146      -0.141      -0.200      11.764     226.273     -22.975
     93.000       8.749      -1.225       0.229      29.276     207.623     -29.489
     94.000       8.378      -0.185      -0.059      10.363     219.617      33.392
     95.000       6.594       3.964       0.182    -125.622     184.116     -10.213
     96.000       8.295      -3.377       0.034      86.366     201.338       1.676
