# Time in Gyr = 0.310
#        num          x          y           z          vx           vy           vz
      0.000      -6.245       5.015       0.000    -140.109    -175.727       0.000
      1.000      -6.963      -2.947       0.024      73.545    -204.753      -3.525
      2.000      -5.128       6.389      -0.511    -170.233    -142.437      -6.468
      3.000      -6.990      -2.149       0.198      66.575    -215.191      -5.793
      4.000      -3.905       7.316       0.416    -196.496    -109.022      10.750
      5.000      -7.519      -0.867       0.221      12.613    -222.194       1.185
      6.000      -6.355       5.027       0.028    -135.939    -176.811       3.050
      7.000      -7.083       3.563      -0.042     -93.242    -201.650     -14.494
      8.000      -6.377       5.131      -0.007    -133.211    -175.842      11.306
      9.000      -7.140      -2.273      -0.123      52.598    -210.659     -32.989
     10.000      -7.244      -0.575      -0.199      29.337    -225.951     -24.084
     11.000       3.730       8.922       1.167    -188.512      78.367      31.693
     12.000      -6.903       3.923      -0.022    -107.177    -195.960     -14.087
     13.000      -7.470       2.049      -0.123     -51.340    -217.871      -2.239
     14.000      -4.861       6.648       0.386    -178.550    -134.096      -2.576
     15.000      -4.709       6.666      -0.166    -185.323    -131.424       8.148
     16.000      -7.091       2.925      -0.656     -83.738    -208.060       8.362
     17.000      -5.596       5.653       0.001    -166.173    -159.574      -5.626
     18.000      -3.642       7.036      -0.026    -210.024    -109.030       2.223
     19.000      -7.125       3.722       0.010     -88.330    -201.020       0.349
     20.000      -7.363       1.036       0.918     -46.624    -220.284       1.347
     21.000      -7.455       1.760      -0.154     -57.063    -218.627      -7.525
     22.000      -3.164       7.742      -0.319    -204.874     -89.105     -21.763
     23.000      -5.789       6.448      -0.189    -145.189    -151.140      11.797
     24.000      -3.536       8.074      -0.094    -186.014     -91.591      40.627
     25.000       4.947       8.182      -0.002    -190.917     104.192      -7.504
     26.000      -7.502       1.337      -0.041     -36.408    -221.443     -22.951
     27.000      -0.062       8.873      -0.205    -220.926      -6.451      -7.858
     28.000      -6.212       5.145       0.579    -135.287    -174.680      -0.056
     29.000      -4.411       6.781      -0.449    -190.067    -126.148     -12.825
     30.000      -4.615      -5.396      -0.055     169.120    -142.616     -11.096
     31.000      -5.874       6.171       0.020    -145.291    -155.748       5.507
     32.000       0.310       9.463       0.219    -206.875       9.541     -24.343
     33.000      -3.101       7.996      -0.556    -195.788     -82.476      41.126
     34.000      -6.693       3.987       0.422    -117.791    -193.115     -12.597
     35.000      -1.708       8.500       0.102    -217.812     -47.680      -1.640
     36.000      -7.489      -0.389      -0.245       7.587    -223.811     -14.640
     37.000      -3.605       7.676       0.036    -200.878     -97.397      -2.917
     38.000      -7.612       1.038      -0.151     -29.360    -222.962      -2.076
     39.000      -7.616       0.847       0.091     -28.592    -223.239      -0.028
     40.000      -7.405       1.633       0.323     -42.832    -220.083     -25.209
     41.000      -0.514       8.788      -0.219    -221.017     -17.919      -5.577
     42.000       1.588       9.232       0.368    -208.957      36.839     -20.488
     43.000      -7.268       2.699      -0.188     -75.951    -210.653      21.770
     44.000      -7.390       2.207       0.084     -48.506    -217.505      18.962
     45.000      -7.117      -2.045       0.254      58.677    -215.683      -2.511
     46.000      -5.955      -3.928       0.458     122.308    -186.701       5.275
     47.000      -4.248      -6.015       0.411     169.824    -119.088     -13.713
     48.000      -7.336       2.704      -0.075     -74.488    -211.402      -2.074
     49.000      -4.625       6.465       0.072    -190.863    -133.841      -7.109
     50.000      -5.545       5.706       0.467    -163.676    -157.892      -1.307
     51.000      -7.459       1.648      -0.145     -32.995    -221.750     -16.954
     52.000      -7.435       1.893      -0.142     -49.967    -218.520     -13.802
     53.000      -4.697       6.991      -0.491    -177.297    -127.387     -10.158
     54.000      -7.407       1.351       0.091     -68.307    -219.260     -23.385
     55.000      -4.599       6.186       0.454    -192.672    -138.718      11.385
     56.000      -2.029       8.700      -0.180    -204.220     -52.023      33.616
     57.000      -7.536       1.285      -0.041     -51.577    -220.911      -0.019
     58.000      -7.280       2.601       0.093     -81.260    -211.063     -20.851
     59.000      -2.768       7.837      -0.142    -214.424     -79.646       3.357
     60.000      -4.634       7.028      -0.436    -180.821    -125.273      -2.748
     61.000      -2.020       8.393      -0.261    -213.833     -56.853     -18.496
     62.000      -7.004      -2.288      -0.298      66.161    -213.220       0.732
     63.000      -7.549       1.201      -0.031     -49.174    -221.199      -0.118
     64.000      -0.172       8.413       1.204    -223.452     -15.964     -10.226
     65.000      -4.531       6.389      -0.376    -188.973    -134.404     -29.560
     66.000      -5.411       5.771      -0.296    -171.115    -155.302       8.525
     67.000      -3.487       7.330      -0.378    -205.924    -101.561     -14.652
     68.000      -7.485       0.355       0.186       0.310    -226.326       0.613
     69.000      -5.363       5.540       0.318    -166.202    -158.691      44.047
     70.000      -6.910      -2.847       0.385      72.631    -205.191      10.954
     71.000      -7.237      -2.350      -0.023      51.775    -211.689       1.995
     72.000      -7.384       0.249      -0.164       1.719    -225.970      31.639
     73.000      -4.966       6.099       0.124    -173.897    -144.088      48.360
     74.000       1.527       8.748      -0.084    -222.075      27.810     -14.545
     75.000      -3.856       7.710       0.299    -186.656    -102.879      29.491
     76.000       2.260       9.056       0.037    -208.555      51.774     -17.228
     77.000      -3.001       8.522       0.228    -197.701     -73.107      -2.840
     78.000      -6.397       4.327       0.687    -126.843    -187.437      10.426
     79.000      -5.676       5.803       0.583    -150.810    -160.116      22.799
     80.000      -7.337       2.005      -0.076     -79.896    -216.288      -2.133
     81.000      -7.457      -0.267      -0.007      14.514    -225.665       0.568
     82.000      -4.346       7.724      -0.322    -178.013    -109.529       4.532
     83.000      -7.286      -2.041      -0.313      44.079    -214.269      -3.760
     84.000      -6.842       4.406       0.067    -108.064    -190.346       4.200
     85.000      -7.314       1.901       0.630     -52.162    -218.019     -16.074
     86.000      -7.280      -0.546       0.291      19.368    -224.650     -34.134
     87.000      -6.846       4.137       0.073    -109.201    -193.084       9.250
     88.000      -7.569       1.302      -0.044     -46.453    -221.057      -0.039
     89.000      -7.346       1.679       0.692     -53.401    -218.604     -12.551
     90.000      -7.624      -0.130      -0.180     -20.096    -222.755     -17.896
     91.000      -1.185       8.645      -0.266    -216.125     -34.820      31.054
     92.000      -4.091       7.508       0.454    -186.290    -109.083      10.321
     93.000      -3.314       7.286       0.190    -208.911     -99.566      32.083
     94.000      -4.197       7.227      -0.342    -187.266    -116.338     -28.528
     95.000      -7.585       0.665       0.199     -32.743    -222.813       9.066
     96.000      -0.273       8.790      -0.047    -222.765     -12.328       0.183
     97.000      -6.868       3.364      -0.030    -114.741    -201.788     -13.923
     98.000      -5.781       5.370       0.005    -162.471    -166.009       5.861
     99.000      -2.690       7.589       1.019    -210.494     -78.867     -34.870
