# Time in Gyr = 0.750
#        num          x          y           z          vx           vy           vz
      0.000      -5.490       5.902       0.000    -163.445    -152.249       0.000
      1.000       1.065      -7.468      -0.012     217.358      18.169       3.773
      2.000      -2.470       7.853       0.516    -211.614     -63.254       6.016
      3.000      -0.158      -7.315      -0.203     225.150      -4.199      -5.323
      4.000       1.890       8.306      -0.305    -212.941      50.100     -17.893
      5.000      -4.029      -6.146       0.039     184.317    -136.227     -13.143
      6.000      -5.859       5.616       0.032    -156.034    -158.777       2.820
      7.000      -7.861       1.721       0.028     -49.784    -213.094     -14.554
      8.000      -5.970       5.566      -0.129    -155.991    -156.946       8.809
      9.000      -0.662      -7.404       0.085     216.091     -35.498     -33.445
     10.000      -3.403      -6.549      -0.237     204.509     -92.282     -22.465
     11.000       5.382      -7.470      -1.407     165.573     137.068      12.962
     12.000      -7.452       2.923       0.087     -82.381    -205.541     -13.121
     13.000      -7.642      -2.048      -0.082      57.710    -211.160       5.817
     14.000      -1.481       8.191      -0.295    -217.931     -36.623      12.750
     15.000      -0.756       8.431      -0.136    -217.989     -21.456      -9.594
     16.000      -7.770       0.671       0.392     -17.953    -219.744     -28.347
     17.000      -3.181       7.709       0.062    -200.068     -91.221      -4.301
     18.000       2.334       8.623      -0.048    -203.080      53.029      -0.827
     19.000      -8.195       0.992       0.012     -31.860    -211.045      -0.321
     20.000      -6.752      -2.377      -0.868      72.720    -221.726      10.030
     21.000      -7.413      -1.444      -0.198      43.989    -224.774      -0.966
     22.000       3.483       7.791      -0.220    -198.026      93.546      24.497
     23.000      -4.895       6.573      -0.275    -191.904    -112.226      -5.896
     24.000       1.671       7.798       0.822    -220.873      61.467      17.035
     25.000       4.575      -7.937      -0.162     193.793     117.987      -0.643
     26.000      -7.070      -3.037       0.155      89.040    -203.646     -21.053
     27.000       8.401       2.445       0.105     -59.668     215.936      11.884
     28.000      -5.922       5.600      -0.542    -154.538    -154.585      10.075
     29.000       0.188       8.550       0.324    -215.756       2.210      19.979
     30.000       6.757      -1.784       0.178      50.464     219.185       0.889
     31.000      -5.137       6.353       0.008    -184.746    -124.219       5.797
     32.000       8.684      -0.473      -0.084      -3.723     225.985     -27.608
     33.000       2.859       7.690       0.193    -204.765      86.243      49.324
     34.000      -6.814       4.006      -0.003    -109.145    -194.430      26.183
     35.000       6.873       5.296      -0.055    -132.869     178.851       4.590
     36.000      -4.622      -5.799      -0.327     174.660    -144.131      -7.091
     37.000       2.569       8.121       0.059    -211.092      69.656       1.478
     38.000      -6.798      -3.619      -0.074     105.671    -197.820       7.972
     39.000      -6.595      -3.729      -0.008     110.332    -198.985      -5.546
     40.000      -7.300      -2.572       0.523      77.817    -205.364      12.106
     41.000       8.110       3.216       0.174     -79.014     209.316       8.711
     42.000       8.473      -2.837       0.249      62.373     213.685     -24.504
     43.000      -7.824       0.203      -0.443      -4.656    -221.786      -1.276
     44.000      -7.715      -2.282       0.047      64.855    -203.015      18.901
     45.000      -0.711      -7.357      -0.120     222.547     -24.852     -13.728
     46.000       4.260      -5.742       0.200     179.124     132.327     -24.949
     47.000       6.889      -0.710      -0.457      -1.784     221.875      -2.438
     48.000      -7.883       0.034      -0.071      -1.611    -222.339       2.607
     49.000      -0.277       8.628       0.147    -214.318     -13.348       1.900
     50.000      -3.268       7.570      -0.437    -199.871     -90.829       9.523
     51.000      -7.258      -3.292      -0.187      95.500    -192.165     -15.241
     52.000      -7.538      -1.949      -0.191      56.821    -213.412     -11.721
     53.000      -0.939       8.187       0.423    -222.394     -18.337      15.889
     54.000      -6.996      -0.419       0.392      18.655    -244.165      -4.905
     55.000      -0.280       8.733      -0.391    -208.895     -19.148     -16.836
     56.000       5.761       5.825       0.524    -162.451     162.369      25.614
     57.000      -7.105      -1.893      -0.006      59.241    -227.785       2.579
     58.000      -7.634       0.813       0.370     -20.973    -226.793      -5.884
     59.000       4.498       7.532       0.021    -183.761     114.968      -8.022
     60.000      -0.462       8.286       0.439    -223.053      -6.597      -0.005
     61.000       5.942       6.217      -0.189    -157.059     157.018      20.418
     62.000      -0.068      -7.364       0.054     223.331      -5.552      17.617
     63.000      -7.007      -2.195      -0.003      67.989    -225.306       1.870
     64.000       8.066       3.247       1.199     -69.176     205.544      16.018
     65.000       0.055       8.597      -0.439    -211.334      -3.963      26.612
     66.000      -2.665       7.969       0.039    -203.609     -77.257     -17.841
     67.000       2.490       8.351       0.198    -204.827      61.276      21.525
     68.000      -5.462      -5.419       0.017     161.141    -150.220     -11.065
     69.000      -2.849       7.746       0.901    -197.959     -83.771     -17.359
     70.000       0.810      -7.418       0.382     217.788      11.150     -10.272
     71.000      -0.623      -7.472       0.025     218.300     -36.838      -1.983
     72.000      -5.112      -5.532      -0.553     169.002    -143.349      11.688
     73.000      -2.148       7.985       1.027    -206.082     -60.939      -1.521
     74.000       8.778      -0.591      -0.251      24.792     224.452       8.768
     75.000       0.843       8.087       0.466    -223.234      35.928     -24.217
     76.000       8.083      -4.037      -0.311      92.544     202.022     -10.031
     77.000       4.719       6.610      -0.156    -190.396     136.699       8.131
     78.000      -6.295       4.769      -0.666    -128.334    -180.422     -13.693
     79.000      -4.400       6.937      -0.184    -186.060    -111.991     -35.863
     80.000      -7.283       0.380      -0.073      -4.922    -239.663       2.273
     81.000      -4.581      -6.021       0.013     180.615    -130.774      -0.288
     82.000       0.006       7.948       0.135    -232.779      16.099     -15.235
     83.000      -1.623      -7.236      -0.157     213.212     -66.673      15.868
     84.000      -7.530       3.272       0.095     -95.477    -194.690       2.210
     85.000      -7.521      -1.836      -0.084      55.429    -211.660      36.939
     86.000      -4.006      -6.143       0.683     191.004    -117.951       3.323
     87.000      -7.543       2.841       0.094     -81.438    -204.435       8.752
     88.000      -7.153      -2.250      -0.003      67.943    -220.993       2.635
     89.000      -7.383      -1.647      -0.337      49.480    -218.712      34.520
     90.000      -5.683      -4.266      -0.174     131.421    -199.764     -18.512
     91.000       7.234       4.642       0.339    -116.546     189.204      29.603
     92.000       0.499       8.140      -0.380    -225.239      22.010     -15.634
