# Time in Gyr = 0.630
#        num          x          y           z          vx           vy           vz
      0.000       3.838      -7.044       0.000     196.579     108.305       0.000
      1.000       4.209       6.420      -0.062    -181.068     114.052      -0.801
      2.000       0.740      -8.224       0.532     219.016      22.481       0.085
      3.000       4.442       5.788       0.008    -179.639     136.780     -13.638
      4.000      -2.760      -7.951      -0.416     210.905     -67.624     -11.159
      5.000       7.007       3.294       0.209     -84.912     200.129      -4.497
      6.000       4.092      -7.029      -0.004     190.860     113.724       3.404
      7.000       6.517      -4.543       0.164     121.285     185.674     -11.517
      8.000       4.109      -7.148      -0.189     187.821     112.596       5.089
      9.000       5.323       5.541       0.414    -150.771     148.042     -23.838
     10.000       6.015       3.802       0.013    -126.974     194.567     -27.688
     11.000      -7.585       4.544       0.743    -122.056    -187.181      47.582
     12.000       5.992      -5.225       0.188     144.167     170.149      -9.384
     13.000       7.556      -1.450      -0.129      34.332     222.618      -0.129
     14.000      -0.082      -8.307      -0.273     221.401      -0.081      14.084
     15.000      -0.582      -8.205      -0.107     225.152     -11.173     -10.633
     16.000       6.901      -3.373       0.337      97.369     201.592     -30.520
     17.000       1.707      -7.763       0.085     224.498      52.377      -2.816
     18.000      -3.358      -7.488      -0.038     215.222     -78.463      -1.589
     19.000       6.720      -4.430       0.011     108.285     190.640       0.315
     20.000       7.594      -0.314      -0.825      26.760     218.796      19.520
     21.000       7.551      -1.441      -0.141      47.571     220.015      -8.355
     22.000      -4.242      -7.391       0.068     192.378    -105.274      26.789
     23.000       2.511      -8.459      -0.235     195.396      62.853      -9.289
     24.000      -2.847      -8.351       0.893     193.472     -73.738     -13.826
     25.000      -7.450       6.035      -0.120    -143.685    -162.509       5.144
     26.000       7.585      -0.295       0.301       6.962     225.175     -15.170
     27.000      -8.433      -3.116       0.199      74.890    -204.774       8.404
     28.000       3.983      -7.097      -0.509     188.403     111.444      13.912
     29.000      -1.435      -8.077       0.439     222.870     -31.356      13.615
     30.000      -3.107       6.101      -0.048    -201.431    -110.029      11.531
     31.000       2.906      -8.140      -0.060     196.038      74.267       4.644
     32.000      -8.525      -2.062      -0.591      36.572    -221.148      -6.640
     33.000      -3.830      -7.749       1.017     188.993     -93.146      19.595
     34.000       5.425      -5.598       0.012     162.768     156.834      26.426
     35.000      -6.918      -5.450      -0.048     136.856    -171.599       4.784
     36.000       7.024       2.802      -0.177     -79.863     207.160     -17.591
     37.000      -3.448      -7.837       0.051     203.116     -87.463       2.136
     38.000       7.667       0.249      -0.153      -8.218     225.029       1.297
     39.000       7.678       0.467       0.074     -10.138     223.860      -3.187
     40.000       7.477      -0.812       0.456      17.437     225.378      17.501
     41.000      -8.152      -3.685       0.229      89.873    -198.732       5.029
     42.000      -8.936       0.404      -0.441     -18.737    -221.584     -18.158
     43.000       7.089      -3.103      -0.419      87.152     206.793      -7.067
     44.000       7.468      -1.366      -0.150      25.668     224.899      17.945
     45.000       4.936       5.567       0.153    -166.583     147.383     -12.363
     46.000       0.795       7.055       0.458    -223.114      22.827      -4.411
     47.000      -3.619       5.432      -0.071    -182.083    -148.807     -29.383
     48.000       7.198      -3.046      -0.079      84.398     207.775      -1.411
     49.000      -0.949      -7.985       0.128     229.945     -17.991       3.853
     50.000       1.727      -7.792      -0.387     220.880      51.366      13.459
     51.000       7.490      -0.411       0.022      -1.956     228.293     -19.409
     52.000       7.526      -1.335      -0.028      34.153     222.455     -16.207
     53.000      -0.562      -8.487       0.513     215.680     -13.101       8.349
     54.000       7.521      -1.332       0.424      66.917     216.312      -1.124
     55.000      -0.918      -7.759      -0.458     234.181     -13.774     -10.781
     56.000      -5.903      -6.531       0.790     152.009    -150.679      -3.618
     57.000       7.682      -0.761      -0.036      35.796     221.724       1.242
     58.000       7.049      -3.167       0.387      97.675     204.160      -0.822
     59.000      -5.080      -6.908       0.031     183.893    -124.215      -8.099
     60.000      -0.889      -8.445       0.435     216.873     -22.342      -4.654
     61.000      -6.241      -6.154       0.060     153.844    -154.227      22.132
     62.000       4.522       5.865      -0.234    -176.280     135.245      10.939
     63.000       7.711      -0.526      -0.026      28.882     222.136       0.909
     64.000      -8.461      -3.161       0.837      77.937    -193.399     -37.897
     65.000      -1.241      -7.864      -0.042     227.016     -25.077      35.770
     66.000       1.221      -7.837       0.029     227.096      39.791     -18.624
     67.000      -3.377      -7.607       0.342     209.098     -80.718      16.709
     68.000       7.063       2.025       0.161     -71.571     219.287      -5.553
     69.000       1.489      -7.571       0.416     224.765      46.992     -41.565
     70.000       4.308       6.260       0.393    -178.140     118.363       9.866
     71.000       5.475       5.588       0.033    -149.897     149.167       1.412
     72.000       6.851       2.312      -0.573     -78.661     216.908       2.907
     73.000       0.635      -7.874       0.739     223.883      21.794     -31.286
     74.000      -9.330      -0.259      -0.109       6.504    -212.519      13.742
     75.000      -2.113      -8.424       0.106     204.209     -54.634     -32.476
     76.000      -8.798       1.899      -0.371     -53.764    -216.418       4.511
     77.000      -4.722      -7.462      -0.119     175.059    -126.563       9.469
     78.000       4.776      -6.066      -0.713     177.492     140.577      -2.981
     79.000       2.359      -7.866      -0.461     205.939      69.279     -28.558
     80.000       7.321      -2.214      -0.081      85.828     212.668      -1.250
     81.000       6.776       2.894       0.009     -94.329     208.601       0.617
     82.000      -1.278      -8.776       0.127     205.253     -38.289     -14.500
     83.000       5.879       5.096      -0.326    -136.154     162.803       1.198
     84.000       5.656      -5.949       0.039     150.013     156.691       5.176
     85.000       7.424      -1.329      -0.065      35.211     221.833      37.759
     86.000       6.417       3.351       0.650    -106.105     201.095      10.509
     87.000       5.942      -5.392      -0.026     144.380     167.430      10.082
     88.000       7.701      -0.677      -0.038      27.935     222.670       1.353
     89.000       7.471      -1.298      -0.270      42.622     219.572      36.117
     90.000       7.726       1.544       0.014     -21.433     215.160     -19.985
     91.000      -7.335      -4.952       0.743     121.005    -178.637       5.616
     92.000      -1.613      -8.445      -0.484     210.394     -42.131      -7.559
     93.000      -3.799      -7.367       0.340     204.601     -90.725     -28.270
     94.000      -1.824      -8.279      -0.065     212.756     -44.031      33.117
     95.000       7.713       0.566       0.187      -3.914     221.560       9.959
     96.000      -8.375      -3.300       0.035      80.950    -202.200      -1.574
     97.000       5.749      -4.930       0.175     161.412     169.819      -9.255
     98.000       1.955      -7.610      -0.084     225.182      60.548       3.127
     99.000      -4.935      -6.822      -0.308     182.144    -114.799     -55.173
