# Time in Gyr = 0.290
#        num          x          y           z          vx           vy           vz
      0.000      -2.629       7.586       0.000    -211.489     -74.427       0.000
      1.000      -7.090       1.495       0.061     -63.573    -218.254       0.386
      2.000      -1.012       8.218      -0.159    -217.535     -29.926     -25.095
      3.000      -6.949       2.298       0.158     -70.559    -213.722       9.339
      4.000       0.426       8.376       0.040    -222.133       6.465      23.533
      5.000      -6.386       3.543       0.059    -121.968    -195.654      12.992
      6.000      -2.760       7.667      -0.038    -208.194     -76.311       2.688
      7.000      -4.165       6.876       0.218    -185.718    -116.132      -8.369
      8.000      -2.792       7.787      -0.191    -204.799     -75.271       4.755
      9.000      -6.803       2.180       0.477     -86.272    -211.040     -18.804
     10.000      -6.439       3.824       0.310    -104.498    -194.729     -19.853
     11.000       7.051       6.488       0.279    -132.311     158.244      52.790
     12.000      -3.684       7.097       0.221    -196.002    -103.707      -6.985
     13.000      -5.263       5.867      -0.012    -160.580    -150.224      -7.436
     14.000      -0.689       8.274       0.249    -220.442     -21.612      15.046
     15.000      -0.389       8.203      -0.213    -225.314     -15.082      -3.948
     16.000      -4.316       6.434      -0.489    -181.717    -127.728     -23.660
     17.000      -1.457       7.824       0.091    -225.624     -46.011      -2.146
     18.000       0.965       8.007      -0.046    -232.349      14.946      -0.450
     19.000      -4.313       7.044      -0.002    -178.748    -116.387       0.635
     20.000      -5.130       5.087       0.442    -166.216    -160.774      42.360
     21.000      -5.072       5.625       0.063    -171.536    -150.921     -11.222
     22.000       1.262       8.369       0.206    -218.896      28.770     -25.025
     23.000      -2.167       8.564      -0.310    -198.610     -50.830      -0.782
     24.000       0.553       8.843      -0.776    -205.398      17.016      22.601
     25.000       8.152       5.294       0.131    -121.184     176.140      -4.757
     26.000      -5.492       5.353       0.352    -154.259    -161.001     -11.440
     27.000       4.208       7.909       0.019    -194.717      99.948     -12.686
     28.000      -2.652       7.757       0.321    -204.069     -74.724      23.675
     29.000      -0.069       8.188      -0.011    -225.285      -8.574     -26.600
     30.000      -6.879      -1.597       0.152      45.457    -217.774      -6.179
     31.000      -2.300       8.344      -0.082    -201.657     -56.004       3.700
     32.000       4.361       8.219       0.583    -180.336     109.704      -9.332
     33.000       1.104       8.565      -1.098    -209.211      26.609      10.059
     34.000      -3.372       7.024       0.423    -202.776    -100.143      12.496
     35.000       2.760       8.302       0.080    -210.779      66.286       3.593
     36.000      -6.251       3.978       0.146    -125.299    -188.855     -18.708
     37.000       0.853       8.494       0.066    -220.900      19.752       0.288
     38.000      -5.717       5.160      -0.021    -149.829    -166.959      -9.067
     39.000      -5.745       4.967       0.032    -150.512    -170.031       5.109
     40.000      -5.300       5.588       0.572    -156.120    -156.111       2.483
     41.000       3.858       8.017      -0.024    -199.293      91.692     -12.032
     42.000       5.511       7.479       0.616    -168.580     131.847      -2.774
     43.000      -4.644       6.261      -0.443    -177.506    -134.494       1.648
     44.000      -5.237       6.011      -0.272    -156.308    -147.957      12.428
     45.000      -6.920       2.422       0.131     -78.206    -211.798      13.411
     46.000      -7.099       0.350       0.088     -13.433    -223.618      27.642
     47.000      -6.703      -2.614       0.397      61.766    -203.783      15.266
     48.000      -4.708       6.308       0.004    -177.416    -134.495      -4.855
     49.000      -0.154       8.010       0.144    -231.093     -12.400       0.820
     50.000      -1.454       7.868       0.255    -221.542     -45.635      20.313
     51.000      -5.546       5.639       0.218    -147.232    -158.332     -14.417
     52.000      -5.163       5.796       0.170    -163.501    -149.443     -12.778
     53.000      -0.559       8.500      -0.095    -215.180     -15.800     -25.519
     54.000      -4.730       5.259       0.399    -189.338    -152.318      -3.389
     55.000      -0.139       7.803       0.019    -234.204     -16.148      27.476
     56.000       2.183       8.653      -0.706    -203.387      56.037      15.677
     57.000      -5.209       5.272      -0.013    -171.691    -158.559      -2.370
     58.000      -4.451       6.225       0.376    -186.577    -131.776      -4.063
     59.000       1.762       8.253      -0.125    -222.017      38.869      -4.921
     60.000      -0.443       8.485      -0.193    -217.473     -13.381     -19.264
     61.000       2.397       8.385       0.176    -211.359      57.280     -20.809
     62.000      -6.965       2.155      -0.122     -70.671    -214.274     -16.395
     63.000      -5.266       5.207      -0.008    -170.007    -160.213      -1.819
     64.000       4.180       7.653       1.007    -197.667      88.513      28.371
     65.000      -0.160       7.926       0.317    -228.884     -13.046     -31.563
     66.000      -1.225       7.837      -0.279    -226.765     -41.259      -9.977
     67.000       1.044       8.183       0.063    -225.178      19.956     -24.413
     68.000      -6.174       4.607       0.058    -124.708    -181.307      10.487
     69.000      -1.204       7.653      -0.594    -225.107     -40.940      35.429
     70.000      -7.006       1.615      -0.031     -66.033    -216.681      25.206
     71.000      -6.905       2.118      -0.038     -85.975    -213.127      -0.834
     72.000      -6.086       4.514      -0.583    -123.918    -182.186       6.525
     73.000      -0.795       7.886      -0.754    -222.470     -27.313      30.507
     74.000       5.662       7.125       0.204    -177.133     127.693     -11.573
     75.000       0.274       8.685      -0.342    -211.102       8.565      28.467
     76.000       6.077       7.025       0.325    -160.426     144.593      -9.325
     77.000       1.236       8.915       0.183    -208.648      35.516       7.033
     78.000      -2.970       7.186       0.188    -206.120     -89.753      35.912
     79.000      -1.873       8.046      -0.085    -209.481     -52.544      36.746
     80.000      -4.466       5.772       0.009    -194.314    -140.052      -5.132
     81.000      -6.381       4.095      -0.011    -116.159    -189.770      -0.224
     82.000      -0.383       8.896      -0.273    -207.860      -4.746      -9.064
     83.000      -6.803       2.406      -0.059     -92.767    -209.882     -18.766
     84.000      -3.744       7.417      -0.039    -189.330     -99.959       5.192
     85.000      -5.064       5.771       0.599    -161.390    -150.559      18.721
     86.000      -6.311       3.815       0.685    -110.969    -193.727      -2.089
     87.000      -3.712       7.188      -0.118    -193.788    -102.576       7.710
     88.000      -5.372       5.286      -0.015    -164.934    -160.417      -2.559
     89.000      -5.092       5.548       0.575    -164.137    -154.169      23.474
     90.000      -5.810       4.179       0.220    -153.397    -181.489     -15.715
     91.000       3.231       8.196      -0.714    -202.843      76.500      10.224
     92.000       0.027       8.619       0.086    -214.044       1.076      23.862
     93.000       1.197       8.074      -0.442    -226.091      22.353      24.737
     94.000       0.034       8.455       0.308    -217.832      -1.693     -29.547
     95.000      -5.615       4.782      -0.071    -157.524    -170.735      14.299
     96.000       4.100       7.906      -0.028    -197.886      96.816      -1.931
     97.000      -3.445       6.626       0.207    -211.435    -107.663      -6.476
     98.000      -1.721       7.677      -0.091    -226.383     -54.789       2.541
