# Time in Gyr = 0.330
#        num          x          y           z          vx           vy           vz
      0.000      -7.965       0.758       0.000     -21.294    -223.984       0.000
      1.000      -4.331      -6.354      -0.047     176.577    -120.216      -2.566
      2.000      -7.669       2.665      -0.394     -71.149    -212.344      17.320
      3.000      -4.443      -5.792      -0.024     179.615    -136.582     -13.526
      4.000      -7.110       4.209       0.420    -115.505    -193.702     -10.439
      5.000      -5.957      -5.000       0.103     134.262    -169.620     -11.328
      6.000      -7.988       0.879       0.061     -21.410    -223.856      -0.140
      7.000      -7.722      -0.879      -0.251      32.765    -224.269      -3.916
      8.000      -7.974       0.969       0.181     -19.346    -224.003       5.314
      9.000      -4.890      -5.899      -0.592     161.321    -137.448      -9.778
     10.000      -5.281      -4.750      -0.452     158.039    -170.993       1.735
     11.000      -0.367       9.585       1.485    -205.410     -14.502      -1.636
     12.000      -7.847      -0.497      -0.237      17.543    -224.845      -4.761
     13.000      -7.164      -2.494      -0.080      81.433    -213.507       6.008
     14.000      -7.616       3.024       0.152     -81.639    -209.043     -18.437
     15.000      -7.584       3.099       0.061     -88.622    -208.275      11.720
     16.000      -7.499      -1.590      -0.182      46.007    -219.668      34.386
     17.000      -7.910       1.678      -0.090     -55.598    -219.866      -2.364
     18.000      -7.129       3.757       0.026    -119.713    -199.879       2.231
     19.000      -7.675      -0.742       0.010      37.771    -225.815      -0.418
     20.000      -7.011      -3.382       0.521      78.926    -200.168     -37.361
     21.000      -7.257      -2.784      -0.179      75.015    -209.664       5.241
     22.000      -6.661       4.943      -0.554    -133.227    -181.593      -0.145
     23.000      -7.799       2.675       0.100     -47.866    -215.789      14.267
     24.000      -6.690       5.243       0.652    -116.818    -181.356      27.589
     25.000       0.606       9.332      -0.134    -222.361       4.352      -4.319
     26.000      -6.893      -3.112      -0.383      94.752    -205.292      -7.416
     27.000      -4.423       7.582      -0.251    -190.971    -115.929       3.792
     28.000      -7.870       0.976       0.312     -21.835    -223.623     -24.580
     29.000      -7.412       3.328      -0.464     -98.001    -204.953      11.373
     30.000      -0.490      -6.993      -0.180     223.986      -9.000       0.544
     31.000      -7.849       2.305       0.101     -43.664    -217.965       1.584
     32.000      -3.827       8.587      -0.301    -186.816     -93.142     -22.595
     33.000      -6.505       5.260       0.405    -126.150    -177.981      44.528
     34.000      -7.856      -0.350      -0.011       5.959    -224.039     -26.292
     35.000      -5.684       6.460       0.025    -167.087    -150.135      -5.352
     36.000      -6.046      -4.553      -0.339     131.315    -178.821       6.078
     37.000      -7.009       4.688      -0.032    -123.344    -187.607      -3.035
     38.000      -6.852      -3.435      -0.088     101.576    -201.215       7.514
     39.000      -6.835      -3.613       0.031     102.007    -198.367      -5.061
     40.000      -6.901      -2.869      -0.278      91.557    -208.222     -26.754
     41.000      -4.779       7.284      -0.218    -185.361    -125.809       5.784
     42.000      -2.685       8.917      -0.133    -202.548     -67.589     -25.413
     43.000      -7.477      -1.859       0.280      56.466    -218.151      18.306
     44.000      -7.014      -2.363       0.335      85.857    -215.515       2.823
     45.000      -4.675      -5.791       0.049     172.932    -139.764     -15.219
     46.000      -2.489      -6.692       0.265     209.183     -77.252     -22.745
     47.000      -0.219      -7.149      -0.064     214.064      13.199     -27.643
