# Time in Gyr = 0.020
#        num          x          y           z          vx           vy           vz
      0.000       6.691       4.400       0.000    -122.854     188.187       0.000
      1.000       5.969       4.717       0.019    -126.106     175.482      -3.625
      2.000       6.874       4.242       0.283    -117.151     192.216     -22.218
      3.000       5.960       4.233       0.073    -130.904     183.362     -12.765
      4.000       7.121       4.416      -0.268    -112.647     191.831      19.111
      5.000       6.160       4.665       0.083    -124.238     178.834     -11.798
      6.000       6.762       4.244       0.024    -121.505     190.982      -3.178
      7.000       6.517       4.103      -0.114    -125.601     191.098      13.423
      8.000       6.718       4.148       0.086    -123.645     192.237     -10.516
      9.000       5.889       4.758      -0.268    -124.902     174.803      29.139
     10.000       5.975       3.951      -0.192    -132.889     188.766      24.930
     11.000       7.684       4.024       0.966    -104.567     202.189     -39.362
     12.000       6.601       4.207      -0.110    -122.860     190.238      12.728
     13.000       6.369       4.070      -0.044    -128.304     190.093       7.226
     14.000       6.937       4.359      -0.199    -117.532     191.187      16.981
     15.000       7.071       4.461       0.114    -113.657     190.559     -10.284
     16.000       6.350       4.286       0.342    -123.785     187.385     -30.175
     17.000       6.936       4.633      -0.046    -115.284     187.226       4.947
     18.000       7.175       4.930       0.022    -109.925     185.747      -2.024
     19.000       6.523       3.795       0.005    -127.634     195.726      -0.656
     20.000       6.167       4.772      -0.498    -118.776     179.061      38.191
     21.000       6.384       4.477      -0.082    -123.817     184.194      10.629
     22.000       7.144       4.415       0.325    -112.172     192.179     -21.561
     23.000       6.728       3.630       0.132    -127.362     200.442     -14.529
     24.000       6.897       3.787      -0.536    -118.202     199.759      34.360
     25.000       8.181       4.698       0.098    -100.586     196.162      -5.989
     26.000       6.298       4.200      -0.179    -126.019     187.501      20.647
     27.000       7.568       4.453       0.146    -109.482     194.601     -10.625
     28.000       6.652       4.130      -0.302    -121.402     192.433      25.055
     29.000       7.004       4.618       0.294    -113.727     188.479     -21.102
     30.000       5.512       4.462       0.043    -137.371     173.684     -11.244
     31.000       6.760       3.736       0.039    -125.436     198.695      -5.557
     32.000       7.553       3.850       0.372    -112.012     202.479     -21.866
     33.000       6.918       4.046      -0.669    -114.185     196.465      38.000
     34.000       6.562       4.445      -0.246    -120.412     186.875      22.089
     35.000       7.459       4.386      -0.054    -110.028     194.437       4.695
     36.000       6.129       4.424      -0.145    -127.089     182.174      18.537
     37.000       7.219       4.375      -0.028    -114.491     192.904       3.103
     38.000       6.339       4.305      -0.056    -127.167     186.147       8.512
     39.000       6.323       4.453       0.032    -126.399     183.661      -5.031
     40.000       6.223       4.127      -0.263    -127.449     188.541      27.427
     41.000       7.533       4.444       0.132    -109.491     194.495     -10.238
     42.000       7.689       4.167       0.371    -109.090     199.308     -20.771
     43.000       6.388       4.295       0.200    -125.820     187.109     -21.522
     44.000       6.286       3.845       0.142    -130.291     193.043     -18.517
     45.000       5.993       4.394       0.091    -129.795     181.055     -14.573
     46.000       5.701       4.300       0.179    -132.448     179.294     -25.693
     47.000       5.395       4.868       0.158    -129.825     165.979     -25.760
     48.000       6.482       4.212      -0.032    -125.311     188.881       4.538
     49.000       7.056       4.758      -0.069    -112.534     186.750       6.868
     50.000       6.831       4.511      -0.251    -116.261     188.194      20.249
     51.000       6.261       3.841      -0.137    -130.293     192.902      17.993
     52.000       6.322       4.141      -0.121    -127.254     188.585      14.806
     53.000       6.942       4.128       0.290    -117.789     194.671     -22.086
     54.000       6.411       5.121      -0.210    -114.590     176.198      19.541
     55.000       6.981       4.999      -0.296    -109.636     183.615      20.433
     56.000       7.213       3.936      -0.475    -112.639     199.465      28.013
     57.000       6.422       4.697      -0.013    -120.858     181.202       2.228
     58.000       6.509       4.484      -0.180    -120.754     185.436      18.545
     59.000       7.281       4.637       0.080    -111.163     190.353      -7.003
     60.000       6.986       4.243       0.229    -117.993     193.287     -18.573
     61.000       7.292       4.456       0.265    -112.935     192.851     -18.514
     62.000       5.952       4.377      -0.109    -129.640     180.967      16.473
     63.000       6.414       4.693      -0.012    -120.934     181.040       1.663
     64.000       7.251       4.786       0.813    -104.714     190.413     -37.235
