# Time in Gyr = 0.040
#        num          x          y           z          vx           vy           vz
      0.000       3.335       7.302       0.000    -203.503      94.104       0.000
      1.000       2.498       7.264      -0.050    -203.130      66.741      -2.316
      2.000       3.575       7.287      -0.234    -200.088     100.775     -23.774
      3.000       2.396       6.887      -0.171    -213.687      73.184      -8.332
      4.000       3.917       7.515       0.189    -193.376     104.733      21.473
      5.000       2.792       7.293      -0.154    -201.439      75.971      -9.133
      6.000       3.288       7.272      -0.042    -205.829      94.354      -2.482
      7.000       2.965       7.065       0.172    -211.541      89.783      11.096
      8.000       3.247       7.162      -0.134    -208.431      95.940      -8.679
      9.000       2.460       7.281       0.365    -200.741      65.904      25.871
     10.000       2.304       6.716       0.321    -219.812      76.660      19.162
     11.000       4.642       7.461      -0.088    -186.479     125.649     -57.547
     12.000       3.179       7.148       0.160    -206.648      92.966      10.862
     13.000       2.773       6.967       0.098    -214.547      85.791       4.864
     14.000       3.583       7.425       0.193    -199.780      99.173      17.202
     15.000       3.859       7.517      -0.118    -193.953     102.754     -10.198
     16.000       2.857       7.153      -0.352    -206.871      84.291     -29.900
     17.000       3.711       7.597       0.060    -193.587      97.529       4.502
     18.000       4.122       7.902      -0.023    -184.152     101.801      -2.007
     19.000       2.863       6.853      -0.008    -218.376      92.380      -0.497
     20.000       2.860       7.455       0.404    -194.766      76.555      41.211
     21.000       2.974       7.260       0.137    -203.998      83.792       8.549
     22.000       3.940       7.533      -0.201    -192.930     105.281     -25.127
     23.000       3.088       6.815      -0.182    -219.574     101.832     -12.336
     24.000       3.522       6.995       0.311    -206.572     108.013      41.135
     25.000       5.314       8.035      -0.046    -175.222     125.997      -7.184
     26.000       2.811       7.021       0.258    -209.799      84.333      17.577
     27.000       4.401       7.708      -0.108    -189.556     113.403     -11.707
     28.000       3.249       7.132       0.275    -205.934      96.281      25.955
     29.000       3.784       7.640      -0.211    -192.267      99.490     -23.543
     30.000       1.855       6.826      -0.155    -215.271      54.302      -5.689
     31.000       3.187       6.888      -0.073    -216.076     101.483      -4.088
     32.000       4.307       7.245      -0.178    -198.409     121.458     -27.208
     33.000       3.694       7.186       0.282    -198.260     107.324      48.475
     34.000       3.143       7.356       0.261    -201.820      88.095      21.665
     35.000       4.333       7.581       0.052    -190.321     113.098       4.758
