# Time in Gyr = 0.910
#        num          x          y           z          vx           vy           vz
      0.000       6.883       4.196       0.000    -116.190     190.809       0.000
      1.000      -6.908      -3.320      -0.041      88.027    -195.420      -2.929
      2.000       8.215       0.094       0.056       1.729     221.380     -26.406
      3.000      -7.032      -2.001       0.220      62.403    -216.624      -1.384
      4.000       6.898      -4.916      -0.382     131.528     176.426      13.838
      5.000      -6.865       2.909       0.017    -100.575    -202.378      13.353
      6.000       6.570       4.734      -0.017    -127.841     182.847      -3.265
      7.000       2.274       7.713      -0.135    -208.995      65.286      12.562
      8.000       6.500       4.871       0.193    -127.266     182.386      -4.216
      9.000      -7.467      -1.377      -0.334      27.261    -212.354      27.073
     10.000      -7.048       1.784       0.132     -44.886    -223.260      25.779
     11.000      -9.418       1.925      -1.485     -36.247    -202.243       5.122
     12.000       3.650       7.122      -0.182    -196.224     102.828       9.668
     13.000      -2.366       7.543       0.065    -208.398     -67.543      -6.413
     14.000       8.219      -1.130       0.346      32.641     219.341       9.064
     15.000       8.246      -1.962      -0.062      51.265     212.722      11.507
     16.000       0.935       7.722      -0.672    -219.846      23.471      -6.053
     17.000       8.319       1.180      -0.091     -36.637     215.104       2.252
     18.000       7.282      -5.120       0.028     126.065     168.797       2.044
     19.000       1.440       8.123      -0.012    -209.007      43.750       0.362
     20.000      -2.816       6.652       0.440    -214.768     -85.735      42.306
     21.000      -1.611       7.381       0.199    -223.817     -48.502       1.558
     22.000       5.422      -6.485       0.459     172.190     138.761      15.272
     23.000       7.402       3.048       0.102     -63.380     218.488      14.894
     24.000       6.081      -4.908       0.778     153.681     176.121     -18.822
     25.000      -8.781       3.646      -0.093     -74.522    -205.680       6.377
     26.000      -3.498       6.836      -0.308    -197.469    -102.891      14.783
     27.000      -3.093      -8.141       0.249     210.490     -79.643      -4.014
     28.000       6.602       4.744       0.359    -123.568     180.927      22.633
     29.000       8.036      -2.913       0.425      75.811     202.124     -15.235
     30.000       2.368      -6.410      -0.060     213.488      85.520      11.217
     31.000       7.225       3.502       0.033     -80.741     211.649      -5.495
     32.000      -6.245      -6.676      -0.499     167.894    -134.435     -15.042
     33.000       5.484      -5.882       0.856     168.123     151.759      29.169
     34.000       4.886       6.213       0.430    -177.544     134.835     -12.337
     35.000       0.856      -8.563       0.104     223.707      19.950       0.730
     36.000      -6.534       3.581       0.314    -111.976    -195.580       9.011
