# Time in Gyr = 0.900
#        num          x          y           z          vx           vy           vz
      0.000       7.770       2.136       0.000     -58.778     215.617       0.000
      1.000      -7.481      -1.218      -0.006      23.799    -215.636      -3.831
      2.000       7.879      -2.151       0.305      63.396     213.495     -21.107
      3.000      -7.315       0.233       0.194      -6.439    -225.109       6.506
      4.000       5.319      -6.527      -0.474     174.663     136.011       3.831
      5.000      -5.537       4.789      -0.113    -159.749    -165.568      11.373
      6.000       7.589       2.727       0.017     -72.523     211.979      -3.262
      7.000       4.253       6.769      -0.235    -183.385     122.080       6.889
      8.000       7.518       2.863       0.206     -72.782     212.412       1.792
      9.000      -7.410       0.783      -0.544     -38.699    -214.954      13.871
     10.000      -6.266       3.906      -0.136    -109.058    -195.903      25.727
     11.000      -8.815       3.927      -1.447     -81.183    -187.826     -12.430
     12.000       5.499       5.778      -0.249    -158.938     155.391       2.912
     13.000      -0.167       7.909       0.116    -218.886      -3.583      -3.309
     14.000       7.601      -3.261       0.216      90.118     203.367      16.475
     15.000       7.428      -4.047      -0.166     107.215     191.269       8.252
     16.000       3.089       7.174      -0.531    -203.408      84.304     -21.335
     17.000       8.387      -1.031      -0.100      23.355     215.657      -0.529
     18.000       5.744      -6.681       0.004     168.678     130.155       2.468
     19.000       3.503       7.365      -0.014    -189.992     103.212      -0.063
     20.000      -0.522       7.178      -0.043    -231.486     -16.170      49.806
     21.000       0.679       7.533       0.150    -227.999      18.448       7.839
     22.000       3.489      -7.655       0.255     203.801      88.547      23.977
     23.000       7.733       0.730      -0.058      -0.452     234.082      15.619
     24.000       4.301      -6.471       0.873     195.395     130.391       0.272
     25.000      -7.758       5.666      -0.147    -120.384    -179.888       3.832
     26.000      -1.346       7.574      -0.405    -218.619     -40.028       3.764
     27.000      -5.113      -7.065       0.259     183.294    -130.047       2.130
     28.000       7.584       2.752       0.091     -68.628     209.909      29.132
     29.000       6.972      -4.880       0.529     128.098     174.971      -4.541
     30.000       0.080      -6.904      -0.152     227.420      10.072       6.077
     31.000       7.742       1.220       0.081     -18.926     231.065      -3.506
     32.000      -7.737      -5.148      -0.308     127.971    -168.230     -22.566
     33.000       3.602      -7.173       0.480     202.632     102.081      44.408
     34.000       6.483       4.591       0.494    -131.467     178.658       0.062
     35.000      -1.394      -8.474       0.083     221.880     -37.671       3.271
     36.000      -5.101       5.377       0.174    -166.726    -153.383      17.830
     37.000       4.562      -7.109       0.015     189.882     119.083      -3.386
     38.000      -2.083       7.416       0.122    -215.879     -60.727      -5.512
     39.000      -2.230       7.234      -0.019    -218.008     -66.030       5.530
     40.000      -0.847       7.731       0.122    -216.890     -26.321     -29.995
     41.000      -4.313      -7.518       0.239     195.808    -111.217      -3.025
     42.000      -8.989      -2.416       0.104      61.103    -204.671     -25.897
     43.000       2.661       7.383       0.108    -208.327      74.665      23.265
     44.000      -0.380       8.050       0.257    -212.481     -10.154     -13.091
     45.000      -7.338       0.953       0.063     -32.051    -221.440      15.100
     46.000      -5.197      -4.892      -0.352     153.026    -162.276      17.777
     47.000       1.408      -6.442       0.443     221.009      73.288       1.858
     48.000       2.441       7.483       0.083    -211.153      70.717      -0.273
     49.000       7.469      -4.409      -0.014     111.229     182.432      -7.645
     50.000       8.271      -0.805       0.136      19.419     216.893      22.838
     51.000      -1.777       7.804      -0.082    -207.292     -51.514      17.924
     52.000      -0.028       7.794      -0.013    -220.631      -0.611      16.065
     53.000       6.997      -4.060       0.486     118.449     193.916      -9.604
     54.000       2.056       6.795      -0.198    -235.797      55.534     -21.416
     55.000       7.738      -4.270      -0.506     102.040     180.087       9.849
     56.000      -0.521      -8.281       0.689     227.055      -3.082      14.118
     57.000       0.176       7.356       0.021    -235.190       2.716      -2.269
     58.000       3.356       6.961      -0.236    -206.345      93.053     -16.705
     59.000       2.670      -8.143      -0.159     213.592      60.645      -1.006
     60.000       6.874      -4.477       0.145     126.318     187.058     -20.997
     61.000       0.024      -8.506       0.196     224.532      -0.123      20.459
     62.000      -7.371       0.111       0.030      -6.845    -223.047     -17.853
     63.000      -0.142       7.339       0.012    -235.327      -6.434      -1.723
     64.000      -4.156      -7.175       1.114     193.562    -118.784      20.923
     65.000       7.261      -4.687       0.228     116.157     175.229      31.769
     66.000       8.341      -1.678      -0.359      39.766     211.218      -1.036
     67.000       5.177      -6.849       0.501     178.011     124.354       2.042
     68.000      -4.633       6.171      -0.073    -170.898    -137.975      10.243
     69.000       8.345      -1.267       0.369      27.722     208.103     -40.616
     70.000      -7.448      -0.800      -0.428      12.635    -216.757      -2.094
     71.000      -7.490       0.767      -0.018     -40.329    -216.712       2.164
     72.000      -4.785       5.854       0.421    -163.623    -148.341      21.770
     73.000       8.036      -2.235       0.787      59.477     204.496     -28.604
     74.000      -7.682      -4.033      -0.072     109.615    -200.862      15.017
     75.000       5.504      -5.780       0.002     168.017     157.106     -35.066
     76.000      -9.260      -0.869      -0.393      23.865    -214.475      -1.861
     77.000       0.905      -8.296       0.099     225.225      38.809      10.239
     78.000       7.008       3.798      -0.531    -106.869     191.381      24.433
     79.000       8.058       0.389      -0.717      -3.997     221.163     -12.601
     80.000       2.930       6.798       0.081    -222.696      79.759       0.523
     81.000      -5.427       5.290      -0.013    -151.815    -162.820       0.234
     82.000       5.761      -5.211      -0.235     158.313     177.979     -10.955
     83.000      -7.103       2.127       0.260     -81.485    -208.034      -9.800
     84.000       5.765       5.623      -0.046    -144.397     167.623      -5.058
     85.000       0.101       7.729       0.710    -219.088      -0.428       3.903
     86.000      -5.659       4.722      -0.124    -138.538    -175.295     -37.442
     87.000       5.405       5.890       0.058    -159.074     154.792      -9.673
     88.000      -0.268       7.491       0.017    -231.062      -9.277      -2.444
     89.000       0.544       7.547       0.623    -223.948      11.493      20.051
     90.000      -2.733       6.487      -0.127    -226.240     -83.666      19.750
     91.000      -2.459      -8.137       0.543     215.659     -63.099      21.794
     92.000       5.879      -5.456      -0.456     157.956     167.148       8.125
     93.000       4.836      -7.190       0.201     184.105     109.150     -30.112
     94.000       6.227      -5.447       0.109     149.746     164.707      33.342
     95.000      -1.868       7.051      -0.189    -227.465     -57.485      -9.475
     96.000      -4.653      -7.314      -0.020     190.822    -121.381      -2.129
     97.000       6.524       4.493      -0.246    -141.485     174.111      -0.527
     98.000       8.480      -0.890       0.105      17.211     214.229       0.353
     99.000       3.080      -7.827       0.779     205.705      64.633     -43.945
