# Time in Gyr = 0.010
#        num          x          y           z          vx           vy           vz
      0.000       7.666       2.295       0.000     -64.122     215.570       0.000
      1.000       6.951       2.772       0.050     -67.783     209.222      -2.280
      2.000       7.778       2.160       0.461     -60.648     216.923     -12.305
      3.000       6.968       2.222       0.179     -68.612     214.474      -7.716
      4.000       7.992       2.340      -0.420     -58.397     216.076      10.521
      5.000       7.138       2.657       0.182     -65.430     211.164      -7.001
      6.000       7.718       2.120       0.051     -62.185     217.062      -1.884
      7.000       7.502       1.979      -0.225     -64.172     217.788       7.497
      8.000       7.685       2.034       0.174     -64.185     217.789      -6.159
      9.000       6.883       2.760      -0.510     -65.903     209.484      16.596
     10.000       7.005       1.859      -0.395     -67.879     217.953      13.960
     11.000       8.498       1.840       1.278     -53.437     220.757     -20.797
     12.000       7.551       2.134      -0.214     -63.822     216.710       7.338
     13.000       7.361       1.995      -0.105     -66.753     217.321       4.400
     14.000       7.858       2.256      -0.337     -60.979     216.478       9.456
     15.000       7.947       2.404       0.197     -59.140     215.464      -5.844
     16.000       7.318       2.209       0.586     -64.321     215.670     -16.745
     17.000       7.828       2.612      -0.087     -61.317     213.675       2.937
     18.000       8.031       2.915       0.039     -58.650     212.143      -1.172
     19.000       7.504       1.669       0.010     -64.901     220.239      -0.377
     20.000       7.111       2.741      -0.811     -62.282     210.989      21.183
     21.000       7.343       2.470      -0.169     -65.961     213.454       6.308
     22.000       8.013       2.330       0.497     -58.088     216.244     -11.747
     23.000       7.722       1.426       0.251     -64.243     222.649      -7.967
     24.000       7.815       1.603      -0.810     -59.398     221.392      18.168
     25.000       8.965       2.580       0.146     -52.070     216.728      -3.333
     26.000       7.271       2.149      -0.347     -65.563     215.815      11.825
     27.000       8.425       2.330       0.232     -56.655     216.996      -5.895
     28.000       7.592       2.033      -0.502     -62.807     217.825      13.749
     29.000       7.890       2.570       0.463     -60.300     214.241     -11.845
     30.000       6.604       2.466       0.141     -72.803     210.581      -7.038
     31.000       7.721       1.606       0.085     -64.537     221.240      -3.372
     32.000       8.429       1.637       0.547     -56.250     221.681     -11.474
     33.000       7.796       1.934      -0.967     -58.762     219.039      20.369
     34.000       7.505       2.378      -0.425     -62.750     214.838      12.321
     35.000       8.307       2.299      -0.092     -56.955     216.930       2.705
     36.000       7.114       2.427      -0.296     -67.633     212.926      10.863
     37.000       8.112       2.272      -0.054     -59.417     216.777       1.889
     38.000       7.336       2.240      -0.128     -66.546     215.170       5.097
     39.000       7.322       2.393       0.075     -66.307     213.798      -3.029
     40.000       7.222       2.020      -0.487     -65.147     217.076      15.214
     41.000       8.386       2.332       0.216     -56.646     216.980      -5.806
     42.000       8.542       2.002       0.537     -56.088     219.475     -11.208
     43.000       7.378       2.210       0.377     -65.629     215.575     -12.229
     44.000       7.295       1.722       0.294     -66.253     219.385     -10.507
     45.000       7.009       2.371       0.213     -68.161     213.115      -8.698
     46.000       6.727       2.307       0.389     -69.461     212.792     -14.846
     47.000       6.421       2.969       0.374     -70.289     205.375     -15.542
     48.000       7.467       2.102      -0.070     -64.085     216.608       2.646
     49.000       7.939       2.700      -0.126     -58.841     213.410       4.045
     50.000       7.740       2.440      -0.415     -60.516     214.772      11.257
     51.000       7.266       1.727      -0.284     -66.251     219.354      10.180
     52.000       7.304       2.082      -0.241     -66.273     216.466       8.360
     53.000       7.852       2.021       0.466     -60.880     218.359     -12.085
     54.000       7.310       3.165      -0.370     -61.543     208.145      11.384
     55.000       7.848       2.953      -0.463     -57.418     211.557      11.356
     56.000       8.069       1.824      -0.693     -57.776     220.188      15.075
     57.000       7.371       2.679      -0.032     -63.627     211.753       1.441
     58.000       7.451       2.438      -0.332     -63.066     214.025      10.619
     59.000       8.140       2.594       0.137     -58.973     214.794      -4.063
     60.000       7.909       2.123       0.379     -61.134     217.610     -10.248
     61.000       8.185       2.324       0.416     -58.586     216.658     -10.223
     62.000       6.960       2.368      -0.245     -68.104     213.107       9.698
     63.000       7.363       2.679      -0.026     -63.704     211.610       0.993
     64.000       8.067       2.722       1.109     -55.323     214.598     -20.417
     65.000       7.771       2.773       0.632     -59.116     212.718     -15.066
     66.000       7.809       2.668       0.297     -60.741     213.279      -8.737
     67.000       7.992       2.607       0.434     -58.089     214.190     -10.591
     68.000       7.169       1.925       0.152     -69.064     217.679      -6.525
     69.000       7.578       2.678      -0.846     -58.212     213.276      18.980
