# Time in Gyr = 0.890
#        num          x          y           z          vx           vy           vz
      0.000       8.051      -0.089       0.000       3.251     223.640       0.000
      1.000      -7.369       1.030       0.032     -45.842    -216.446      -3.303
      2.000       6.937      -4.220       0.472     119.957     189.169     -10.973
      3.000      -6.904       2.447       0.097     -74.801    -212.217      12.263
      4.000       3.371      -7.664      -0.458     205.461      85.681      -6.910
      5.000      -3.645       6.220      -0.200    -205.669    -110.419       4.924
      6.000       8.013       0.518       0.045     -11.293     224.701      -2.247
      7.000       5.940       5.249      -0.267    -141.741     171.138      -0.818
      8.000       7.950       0.575       0.156      -9.793     226.376       7.576
      9.000      -6.682       2.896      -0.600    -104.026    -197.823      -3.085
     10.000      -4.870       5.691      -0.359    -161.482    -150.833      16.895
     11.000      -7.770       5.735      -1.234    -122.273    -163.874     -28.806
     12.000       6.885       3.961      -0.240    -108.328     195.174      -4.634
     13.000       2.043       7.616       0.129    -211.106      60.706       0.839
     14.000       6.386      -5.211       0.022     143.357     171.095      20.064
     15.000       6.077      -5.833      -0.224     155.460     155.963       2.923
     16.000       4.993       6.038      -0.254    -170.041     138.809     -32.446
     17.000       7.847      -3.177      -0.081      81.411     200.612      -3.161
     18.000       3.846      -7.775      -0.021     200.483      82.135       2.229
     19.000       5.263       6.050      -0.011    -155.754     155.510      -0.468
     20.000       1.824       6.977      -0.511    -225.033      54.800      39.665
     21.000       2.914       7.013       0.049    -211.879      83.747      11.562
     22.000       1.319      -8.267      -0.012     221.103      31.169      27.369
     23.000       7.396      -1.657      -0.198      66.484     229.896      10.972
     24.000       2.174      -7.515       0.772     221.416      74.200      19.309
     25.000      -6.348       7.318      -0.170    -157.435    -145.811       0.722
     26.000       0.929       7.646      -0.382    -220.432      26.108      -8.087
     27.000      -6.796      -5.513       0.207     143.895    -171.667       7.823
     28.000       7.969       0.568      -0.200      -7.522     222.929      27.403
     29.000       5.419      -6.490       0.516     171.395     135.215       6.972
     30.000      -2.179      -6.631      -0.177     216.091     -63.301      -1.320
     31.000       7.592      -1.188       0.101      48.173     231.130      -0.171
     32.000      -8.806      -3.303      -0.055      81.086    -192.203     -26.344
     33.000       1.454      -7.908      -0.009     222.334      43.215      51.016
     34.000       7.556       2.582       0.429     -74.860     207.590      12.374
     35.000      -3.547      -7.816       0.041     205.132     -92.877       4.987
     36.000      -3.194       6.653      -0.028    -206.242     -96.032      20.733
     37.000       2.481      -8.053       0.046     215.163      64.639      -2.476
     38.000       0.194       7.700       0.154    -224.199       5.840      -0.547
     39.000       0.032       7.566      -0.068    -227.901       0.592       3.853
     40.000       1.338       7.670       0.389    -214.864      38.099     -22.055
     41.000      -6.134      -6.150       0.240     160.998    -156.771       2.863
     42.000      -9.346      -0.287       0.347       9.073    -212.362     -21.322
     43.000       4.630       6.329      -0.132    -177.861     131.961      22.860
     44.000       1.747       7.840       0.348    -207.169      51.562      -4.591
     45.000      -6.670       3.114      -0.092     -99.016    -201.980      14.505
     46.000      -6.458      -3.035      -0.462      94.574    -202.056       3.472
