# Time in Gyr = 0.180
#        num          x          y           z          vx           vy           vz
      0.000       3.035      -7.406       0.000     208.278      84.711       0.000
      1.000       6.312      -4.383       0.034     123.377     174.502       3.196
      2.000       1.943      -7.833      -0.473     218.242      55.951     -11.065
      3.000       5.838      -4.386       0.045     134.715     180.958      13.298
      4.000       1.254      -8.217       0.398     222.043      30.781      12.501
      5.000       5.681      -5.327      -0.029     151.418     154.002      12.660
      6.000       2.861      -7.463      -0.039     210.358      82.791       2.643
      7.000       3.622      -6.799       0.199     199.486     111.597      -9.647
      8.000       2.805      -7.409      -0.170     211.103      85.732       6.519
      9.000       6.128      -4.596       0.488     131.927     165.992     -19.276
     10.000       5.212      -4.836       0.285     156.557     171.949     -21.152
     11.000      -3.963      -8.093       1.221     202.356     -84.882     -28.278
     12.000       3.521      -6.996       0.196     201.496     103.208      -8.744
     13.000       4.286      -6.206       0.027     186.154     134.710      -7.538
     14.000       1.878      -7.956       0.379     219.022      51.280       3.800
     15.000       1.931      -8.066      -0.224     218.739      46.579       1.823
     16.000       3.996      -6.513      -0.668     192.217     117.257      -4.273
     17.000       2.731      -7.801       0.082     212.343      64.448      -3.162
     18.000       1.788      -8.276      -0.044     220.215      29.356       0.751
     19.000       3.356      -6.772      -0.004     203.331     114.525       0.593
     20.000       4.974      -6.038       0.909     171.283     127.932      14.119
     21.000       4.614      -6.300       0.091     181.165     127.704     -10.316
     22.000       0.779      -8.295      -0.372     223.435      18.827     -19.876
     23.000       1.737      -7.597      -0.278     221.685      73.061       3.744
     24.000       0.319      -8.066       0.247     225.285      27.024      41.011
     25.000      -3.727      -8.333      -0.065     206.504     -95.724      -7.079
     26.000       4.617      -5.983       0.321     178.977     138.382     -13.774
     27.000      -1.078      -8.645      -0.206     223.190     -28.475      -7.930
     28.000       2.763      -7.329       0.544     211.194      84.510       8.050
     29.000       1.786      -8.083      -0.443     219.246      40.845     -14.082
     30.000       6.700      -2.258       0.153      66.780     211.879       6.105
     31.000       2.002      -7.574      -0.076     219.184      75.669       4.085
     32.000      -2.243      -8.582      -0.045     218.294     -38.956     -27.471
     33.000       0.405      -8.107       0.066     223.677      19.587      50.401
     34.000       3.574      -7.047       0.492     200.836      96.880      -0.531
     35.000      -0.228      -8.589       0.105     224.816      -7.667       0.657
     36.000       5.348      -5.371       0.188     158.723     154.528     -17.132
     37.000       0.999      -8.358       0.061     223.407      25.955      -1.096
     38.000       4.821      -5.951       0.029     174.903     142.365      -9.013
     39.000       4.980      -5.931      -0.004     171.697     141.779       5.418
     40.000       4.457      -5.959       0.537     182.068     137.864      -8.393
     41.000      -0.792      -8.631      -0.210     224.057     -21.838      -6.306
     42.000      -2.592      -8.563       0.029     215.312     -55.349     -27.015
     43.000       4.141      -6.477      -0.408     190.214     121.610       8.755
     44.000       4.153      -6.040      -0.238     187.888     139.537      14.404
     45.000       5.900      -4.541       0.008     135.773     176.027      15.586
     46.000       6.333      -3.322      -0.092     103.212     197.235      27.505
     47.000       7.009      -2.189       0.080      53.965     201.063      27.054
     48.000       4.059      -6.579       0.027     191.816     120.799      -4.664
