# Time in Gyr = 0.260
#        num          x          y           z          vx           vy           vz
      0.000       3.898       7.049       0.000    -195.797     107.710       0.000
      1.000      -2.377       6.454      -0.030    -225.142     -79.661       3.492
      2.000       5.161       6.477       0.490    -170.278     138.569      -9.939
      3.000      -2.330       6.919      -0.190    -214.173     -70.981       6.618
      4.000       6.401       5.590      -0.473    -146.118     163.461       4.149
      5.000      -0.515       7.133      -0.212    -234.236     -20.691      -0.898
      6.000       3.802       7.189      -0.043    -195.365     105.820      -2.410
      7.000       2.185       7.715       0.149    -210.050      64.095      12.072
      8.000       3.699       7.326      -0.083    -193.746     104.206     -10.399
      9.000      -1.695       6.665       0.246    -228.269     -60.395      31.739
     10.000      -1.243       7.556       0.344    -213.012     -35.336      17.670
     11.000       9.063       0.469      -1.150       7.880     218.244      29.478
     12.000       2.753       7.511       0.119    -207.517      77.881      12.364
     13.000       0.929       7.828       0.130    -217.742      30.248       0.628
     14.000       5.487       6.289      -0.291    -165.667     145.240      13.032
     15.000       5.852       5.993       0.084    -161.909     151.072     -11.165
     16.000       2.039       7.551       0.465    -212.202      57.871     -25.096
     17.000       5.142       6.380       0.024    -180.167     132.804       5.325
     18.000       6.970       4.996       0.014    -141.129     167.850      -2.402
     19.000       1.884       7.960      -0.011    -207.040      60.016      -0.154
     20.000       1.412       7.146      -0.824    -226.938      34.472      19.931
     21.000       1.357       7.470       0.171    -224.952      36.791       5.885
     22.000       6.910       5.050       0.556    -130.529     174.944       5.168
     23.000       3.937       7.542      -0.019    -179.169     116.809     -15.184
     24.000       6.085       5.987      -0.774    -139.046     163.248     -23.337
     25.000       9.721      -0.909       0.139      22.839     211.566       4.283
     26.000       0.709       7.676       0.180    -220.863      20.459      20.397
     27.000       8.466       3.021       0.267     -72.230     205.791      -0.910
     28.000       3.818       7.234      -0.469    -190.100     106.326      16.561
     29.000       6.088       5.802       0.531    -156.656     153.781      -3.206
     30.000      -4.987       4.700       0.027    -162.193    -162.065      11.833
     31.000       3.884       7.436      -0.073    -183.738     114.667      -4.280
     32.000       8.275       3.095       0.399     -62.525     213.524      20.831
     33.000       6.570       5.468      -0.594    -131.084     168.099     -40.176
     34.000       3.242       7.210      -0.261    -204.739      88.108      21.885
     35.000       7.828       4.050      -0.070    -100.989     194.651       4.085
     36.000      -0.478       7.344       0.285    -227.502     -16.720      11.767
     37.000       6.636       5.435      -0.007    -139.827     170.789       3.426
     38.000       0.464       7.687       0.155    -223.895      13.999       0.829
     39.000       0.387       7.564      -0.090    -227.449      10.105       0.567
     40.000       0.697       7.766      -0.046    -216.969      20.919      30.516
     41.000       8.298       3.342       0.245     -80.967     202.536      -2.688
     42.000       8.830       1.956       0.260     -38.390     216.579      24.026
     43.000       1.725       7.650      -0.017    -215.850      49.048     -24.114
     44.000       0.676       7.986      -0.241    -212.604      24.414     -14.141
     45.000      -1.995       6.960      -0.247    -219.992     -62.111       3.524
     46.000      -3.636       5.995      -0.460    -194.957    -116.436      -1.771
     47.000      -5.283       3.769      -0.345    -155.194    -178.386      17.167
     48.000       1.720       7.675       0.082    -216.976      50.633       1.150
     49.000       6.130       5.700      -0.030    -160.267     153.254       7.783
     50.000       4.990       6.464      -0.397    -178.723     131.104      13.224
     51.000       0.356       7.971       0.263    -213.650      15.011      11.966
     52.000       0.992       7.708       0.212    -219.138      30.421      10.586
     53.000       5.562       6.315       0.516    -159.369     149.462      -6.984
     54.000       2.270       6.891      -0.059    -231.534      53.183      24.774
     55.000       6.251       5.529      -0.531    -160.389     150.874       2.529
     56.000       7.215       4.809      -0.581    -111.264     186.717     -23.572
     57.000       1.378       7.297       0.040    -230.677      34.672       0.015
     58.000       2.218       7.414       0.030    -217.958      59.474      21.528
     59.000       7.306       4.719       0.097    -124.491     179.761      -6.508
     60.000       5.698       6.229       0.381    -158.558     151.543     -10.410
     61.000       7.580       4.382       0.470    -108.725     189.079       4.205
     62.000      -2.163       6.855       0.290    -218.469     -67.943      -2.106
     63.000       1.291       7.296       0.030    -231.252      32.346       0.143
     64.000       8.559       3.088      -0.368     -74.042     193.242      48.426
     65.000       6.110       5.642       0.684    -159.166     150.315       9.993
     66.000       5.330       6.260       0.211    -176.283     135.862     -14.280
     67.000       6.869       5.075       0.498    -137.095     169.981       0.084
     68.000      -0.599       7.766      -0.190    -217.102     -13.432       1.505
     69.000       5.295       6.143      -0.829    -175.960     130.529     -20.848
     70.000      -2.282       6.477      -0.380    -223.539     -77.549      -8.733
     71.000      -1.637       6.662       0.027    -234.074     -57.629      -1.865
