# Time in Gyr = 0.100
#        num          x          y           z          vx           vy           vz
      0.000      -7.633       2.556       0.000     -70.361    -212.204       0.000
      1.000      -6.902       0.223       0.059      -0.454    -237.907      -0.239
      2.000      -7.708       3.093       0.156     -81.303    -203.254      25.138
      3.000      -7.286      -0.111       0.219       2.609    -225.988       0.188
      4.000      -7.596       3.730      -0.087     -92.954    -199.651     -23.040
      5.000      -7.142       0.899       0.199     -21.107    -232.771       4.440
      6.000      -7.769       2.444       0.053     -68.141    -211.147       1.714
      7.000      -7.855       1.631      -0.225     -48.712    -214.049      -7.773
      8.000      -7.909       2.290       0.170     -65.277    -209.270       6.649
      9.000      -6.920       0.435      -0.420      -3.518    -234.419     -22.917
     10.000      -7.620       0.277      -0.425     -11.993    -216.492     -11.697
     11.000      -7.470       5.994      -1.057    -138.829    -152.889      34.959
     12.000      -7.748       1.991      -0.205     -56.512    -214.277      -8.253
     13.000      -7.780       1.182      -0.127     -38.063    -216.909      -1.609
     14.000      -7.668       3.284      -0.154     -85.377    -203.201     -18.102
     15.000      -7.499       3.590       0.115     -91.095    -203.687      10.262
     16.000      -7.637       1.739       0.305     -46.725    -214.661      31.021
     17.000      -7.432       3.252      -0.068     -82.097    -210.645      -4.056
     18.000      -7.078       4.377       0.020    -103.446    -200.936       2.154
     19.000      -8.058       1.443       0.011     -48.197    -209.931       0.169
     20.000      -7.173       1.757      -0.186     -39.116    -223.346     -47.471
     21.000      -7.447       1.525      -0.177     -41.365    -223.873      -5.391
     22.000      -7.492       4.087       0.004    -101.369    -194.088      27.010
     23.000      -8.378       2.156       0.239     -67.642    -198.762       9.469
     24.000      -8.112       3.340       0.024     -90.121    -187.947     -40.847
     25.000      -6.641       7.021      -0.038    -150.881    -153.313       7.250
     26.000      -7.602       1.218      -0.324     -35.589    -219.204     -13.643
     27.000      -7.362       5.126       0.033    -122.628    -180.829      12.616
     28.000      -7.848       2.421      -0.234     -66.136    -206.605     -26.437
     29.000      -7.443       3.751       0.052     -92.043    -201.544      26.090
     30.000      -6.644      -1.225       0.162      40.969    -228.771      -4.418
     31.000      -8.215       2.187       0.099     -67.631    -202.510       2.374
     32.000      -7.940       4.808      -0.076    -120.800    -173.796      26.379
     33.000      -7.802       3.763       0.284     -96.865    -186.698     -45.909
     34.000      -7.565       2.244      -0.241     -58.548    -215.487     -22.327
     35.000      -7.504       4.554      -0.047    -111.779    -189.715      -4.865
     36.000      -7.332       0.798      -0.305     -21.475    -226.626      -9.758
     37.000      -7.620       3.917      -0.042     -99.795    -197.180      -2.651
     38.000      -7.618       1.104      -0.149     -32.773    -221.982      -2.426
     39.000      -7.508       1.048       0.088     -29.311    -225.560       1.101
     40.000      -7.698       1.108      -0.392     -32.259    -216.122     -21.760
     41.000      -7.370       5.022       0.046    -120.647    -182.573      11.840
     42.000      -7.586       5.396      -0.166    -128.964    -170.191      24.961
     43.000      -7.681       1.547       0.312     -43.555    -217.222      16.825
     44.000      -7.939       0.879       0.324     -31.633    -212.452       8.280
     45.000      -7.242       0.161       0.252      -3.658    -228.475       2.618
     46.000      -6.981      -0.516       0.441      17.791    -226.711       7.800
     47.000      -6.150      -1.119       0.425      48.387    -239.582       3.542
     48.000      -7.712       1.536      -0.079     -45.559    -218.131      -1.581
     49.000      -7.272       3.825      -0.077     -93.465    -205.661      -6.742
     50.000      -7.499       3.137      -0.146     -79.730    -208.019     -23.095
     51.000      -7.896       0.868      -0.315     -31.334    -212.905      -7.784
     52.000      -7.672       1.188      -0.251     -36.564    -218.422      -7.546
     53.000      -7.842       3.255       0.143     -86.147    -198.590      25.045
     54.000      -6.929       2.288      -0.201     -50.777    -230.960     -20.948
     55.000      -7.110       3.949      -0.008     -91.429    -206.556     -26.605
     56.000      -7.910       4.055       0.089    -103.744    -184.782     -34.521
     57.000      -7.267       1.656      -0.038     -41.968    -228.702      -0.674
     58.000      -7.494       1.926      -0.258     -50.374    -220.320     -15.615
     59.000      -7.358       4.364       0.064    -105.608    -195.737       7.522
     60.000      -7.826       3.287       0.155     -86.079    -200.360      20.208
     61.000      -7.533       4.461       0.013    -109.205    -188.817      22.545
     62.000      -7.191       0.097      -0.284      -1.386    -228.634      -3.834
     63.000      -7.253       1.646      -0.028     -41.918    -228.859      -0.690
     64.000      -7.096       5.302      -0.810    -119.135    -176.240      39.225
     65.000      -7.243       3.820      -0.080     -90.832    -202.913      34.871
     66.000      -7.387       3.382       0.133     -83.416    -209.264      16.553
     67.000      -7.274       4.216       0.009    -101.897    -197.077      24.305
     68.000      -7.744       0.446       0.190     -18.411    -217.667       1.117
     69.000      -7.254       3.488       0.190     -83.394    -204.195     -45.057
     70.000      -6.905       0.285       0.360      -1.308    -235.253      11.471
     71.000      -6.895       0.574      -0.039      -9.669    -238.998      -0.145
     72.000      -7.689       0.625       0.454     -20.467    -215.312      20.348
     73.000      -7.400       3.413       0.199     -83.741    -201.360     -46.522
     74.000      -6.927       5.936      -0.055    -133.838    -171.892      14.698
