# Time in Gyr = 0.430
#        num          x          y           z          vx           vy           vz
      0.000       7.361      -3.269       0.000      90.125     204.540       0.000
      1.000       3.458       6.232      -0.055    -193.679     125.967      -1.763
      2.000       6.386      -5.281      -0.466     140.390     168.607     -12.473
      3.000       4.301       5.919      -0.024    -181.905     132.576     -13.478
      4.000       4.647      -7.141       0.302     181.732     121.744      17.703
      5.000       5.921       4.070       0.143    -126.875     196.872      -9.973
      6.000       7.530      -3.100       0.055      86.114     204.527       1.520
      7.000       8.030      -0.590      -0.177      18.209     217.951     -10.838
      8.000       7.681      -2.965       0.089      83.366     202.813      10.206
      9.000       4.362       5.505      -0.364    -173.479     153.214     -27.264
     10.000       6.025       4.600      -0.413    -139.058     168.274     -12.190
     11.000      -5.113      -7.103      -0.995     175.477    -142.320      37.174
     12.000       7.888      -1.391      -0.138      39.115     217.855     -11.732
     13.000       7.760       1.551      -0.106     -42.270     214.761       4.359
     14.000       6.019      -5.776       0.392     152.711     158.990      -0.535
     15.000       5.646      -6.196      -0.157     160.258     152.555       8.794
     16.000       7.787      -0.172      -0.675       3.125     220.848       5.417
     17.000       6.446      -5.036      -0.030     130.309     182.454      -5.185
     18.000       4.053      -7.644      -0.022     184.074     115.442       2.223
     19.000       8.258      -0.163       0.012      10.008     213.048      -0.235
     20.000       7.022       1.384       0.847     -49.772     228.038      14.372
     21.000       7.477       1.109      -0.198     -34.846     226.259       0.089
     22.000       3.717      -7.743      -0.019     195.722      94.977     -26.799
     23.000       7.648      -3.822      -0.085     112.398     180.634      14.270
     24.000       5.041      -6.822      -0.650     185.056     111.695      27.759
     25.000      -6.342      -7.171       0.093     156.244    -150.950      -6.145
     26.000       7.424       2.061      -0.216     -60.984     213.413     -19.205
     27.000      -0.193      -8.960      -0.135     218.647      -7.567     -10.909
     28.000       7.571      -3.130       0.581      85.629     199.854       4.019
     29.000       5.209      -6.641      -0.304     167.078     141.240     -20.732
     30.000      -1.116       6.976      -0.157    -220.270     -30.426       5.644
     31.000       7.579      -3.683       0.081     108.024     186.521       3.839
     32.000      -0.924      -8.509       0.566     226.288     -38.094      -7.536
     33.000       4.297      -7.297      -1.088     190.912      99.632       8.077
     34.000       7.583      -2.092       0.432      56.154     216.867     -12.064
     35.000       1.638      -8.656       0.106     215.839      39.597      -1.155
     36.000       6.270       3.863      -0.346    -117.966     195.108      -3.000
     37.000       4.369      -7.380       0.025     190.268     111.976      -3.180
     38.000       7.308       2.440      -0.120     -70.953     212.701       5.772
     39.000       7.135       2.521       0.047     -75.320     215.061      -4.700
     40.000       7.572       1.819       0.226     -52.423     211.886     -27.883
     41.000       0.261      -8.923      -0.171     218.584       4.028      -8.801
     42.000      -2.616      -8.444       0.597     212.498     -73.913       1.831
     43.000       7.836       0.322      -0.068      -9.689     221.191      23.745
     44.000       7.869       1.736       0.278     -46.884     207.544      11.841
     45.000       4.528       5.725       0.075    -175.393     143.741     -14.990
     46.000       1.738       6.874       0.345    -216.765      58.763     -18.206
     47.000      -2.460       6.828      -0.177    -202.806     -58.095     -25.810
     48.000       7.872       0.340      -0.076      -8.826     222.203       1.944
     49.000       5.290      -6.514       0.058     163.313     149.152      -7.327
     50.000       6.523      -4.882       0.470     127.869     181.676       3.554
     51.000       7.680       2.264      -0.310     -62.696     203.991      -7.997
     52.000       7.645       1.490      -0.263     -42.485     216.638      -5.955
     53.000       5.927      -5.975      -0.402     159.069     149.747     -17.138
     54.000       7.056       0.163       0.068     -15.511     242.916     -25.107
     55.000       5.150      -6.602       0.313     159.348     150.980      20.029
     56.000       2.704      -8.109      -0.657     213.464      55.923      17.538
     57.000       7.248       1.268      -0.025     -42.423     231.439       1.991
     58.000       7.687      -0.210       0.001       2.607     227.327     -21.665
     59.000       3.170      -8.152      -0.149     200.582      83.895       3.092
     60.000       5.749      -6.171      -0.415     163.442     146.611      -7.306
     61.000       2.319      -8.442      -0.021     210.846      55.803     -22.431
     62.000       4.246       5.885      -0.138    -181.209     136.275      15.856
     63.000       7.216       1.350      -0.019     -44.747     231.156       1.463
     64.000      -0.064      -9.125       0.636     206.328       1.353      43.050
     65.000       5.222      -6.522       0.090     161.151     146.559     -34.239
     66.000       6.217      -5.363      -0.321     137.142     175.769       6.935
     67.000       4.077      -7.566      -0.212     186.604     110.757     -21.216
     68.000       6.827       3.739       0.107    -107.800     189.076      -9.112
     69.000       6.278      -5.101      -0.405     128.512     177.811      41.137
     70.000       3.609       6.081       0.387    -189.986     130.011      -8.026
     71.000       4.282       5.617       0.028    -176.041     155.350       1.807
     72.000       6.706       3.778       0.054    -112.115     185.627      31.903
     73.000       5.952      -5.628      -0.652     144.505     161.782      35.442
     74.000      -2.213      -9.053       0.090     206.054     -53.904     -13.977
     75.000       5.259      -6.631      -0.061     177.497     125.286      33.394
     76.000      -3.567      -8.213       0.303     203.080     -94.798     -10.466
     77.000       3.806      -7.595       0.217     207.514      86.177      -2.633
     78.000       7.388      -2.716       0.579      69.871     210.883      21.080
     79.000       7.151      -4.153       0.350     109.578     185.778      32.316
     80.000       7.306      -0.202      -0.078      -2.652     239.193       1.281
     81.000       6.364       4.198       0.008    -123.611     183.483       0.559
     82.000       5.839      -6.094      -0.301     172.377     137.028       5.279
     83.000       4.687       5.274      -0.231    -165.244     166.286      11.915
     84.000       8.143      -1.420       0.103      44.347     210.705       0.366
     85.000       7.619       1.364       0.642     -39.916     215.128     -15.564
     86.000       6.095       4.305       0.134    -130.593     177.837     -36.983
     87.000       7.964      -1.347       0.162      39.764     215.979       4.842
     88.000       7.336       1.543      -0.026     -48.233     226.213       2.122
     89.000       7.449       1.250       0.715     -39.382     220.993      -9.501
     90.000       6.430       2.746      -0.285     -91.569     224.632     -11.451
     91.000       1.350      -8.711      -0.708     214.797      28.607      10.472
     92.000       5.404      -6.455       0.379     173.828     133.794      16.009
     93.000       3.938      -7.702      -0.291     185.699     107.103      28.837
     94.000       5.260      -6.666       0.062     171.699     132.545     -33.042
     95.000       6.951       2.188       0.245     -69.726     224.290      -0.050
     96.000      -0.046      -9.000      -0.047     217.899      -2.760      -0.060
     97.000       7.307      -2.155      -0.087      52.743     226.956     -12.883
     98.000       6.510      -4.896       0.033     124.948     187.506       5.337
     99.000       3.171      -7.996       1.212     192.484      85.244      22.774
