# Time in Gyr = 0.550
#        num          x          y           z          vx           vy           vz
      0.000      -7.934       1.328       0.000     -37.927    -220.561       0.000
      1.000       0.356      -6.865      -0.036     238.614      12.873       3.251
      2.000      -7.063       4.000      -0.366    -112.492    -193.658     -18.741
      3.000       0.109      -7.294      -0.213     225.783       2.588      -3.075
      4.000      -5.280       6.560       0.134    -175.085    -135.401      22.608
      5.000      -3.651      -6.282      -0.028     205.595    -106.885     -13.397
      6.000      -7.939       1.044       0.060     -32.001    -223.411      -0.485
      7.000      -7.468      -2.220      -0.246      57.572    -218.691      -5.011
      8.000      -7.855       0.977       0.149     -33.050    -225.701       7.972
      9.000      -1.012      -6.807      -0.499     234.374     -27.758     -16.729
     10.000      -2.199      -7.298      -0.470     206.164     -67.735       3.570
     11.000       8.002       4.851      -0.678    -124.755     171.052     -46.274
     12.000      -7.802      -1.129      -0.214      28.960    -223.051      -7.478
     13.000      -6.138      -4.668      -0.000     129.427    -183.745       7.605
     14.000      -6.840       4.583       0.389    -126.728    -183.960       1.464
     15.000      -6.722       5.093      -0.128    -135.832    -172.919       9.875
     16.000      -7.239      -2.861      -0.679      78.721    -206.512       3.610
     17.000      -7.752       3.394      -0.074     -87.905    -197.913      -3.706
     18.000      -5.770       6.642      -0.003    -168.691    -130.776       2.481
     19.000      -7.160      -2.845       0.004      69.754    -218.247      -0.631
     20.000      -6.424      -4.046       0.769     132.541    -176.464      24.215
     21.000      -6.658      -3.913      -0.152     118.178    -190.383       7.665
     22.000      -4.275       7.248       0.271    -194.120    -107.929     -23.274
     23.000      -7.165       2.298      -0.058     -82.717    -226.202      16.052
     24.000      -4.441       6.388      -0.863    -190.614    -136.913      -6.558
     25.000       8.184       4.137       0.162    -107.495     199.528      -0.834
     26.000      -5.750      -5.070      -0.344     146.040    -168.630     -12.168
     27.000       0.973       8.662      -0.020    -223.360      26.095     -12.938
     28.000      -7.834       1.003       0.542     -34.503    -222.927       9.199
     29.000      -6.360       5.627      -0.148    -148.017    -159.136     -24.841
     30.000       5.908      -3.646       0.120     125.173     188.616       8.735
     31.000      -7.335       2.081       0.095     -72.235    -226.474       1.931
     32.000       3.281       8.286       0.408    -211.300      63.883      19.210
     33.000      -4.128       6.862      -0.713    -194.034    -118.711     -36.235
     34.000      -8.005      -0.314       0.432       8.791    -219.742     -12.274
     35.000      -1.438       8.493       0.105    -221.747     -34.906      -0.649
     36.000      -3.709      -6.400      -0.306     197.988    -110.960       9.954
     37.000      -4.887       6.895       0.014    -184.164    -127.639      -3.412
     38.000      -5.463      -5.406       0.007     157.431    -160.440       9.136
     39.000      -5.384      -5.407      -0.041     162.627    -156.840      -4.881
     40.000      -5.813      -5.068       0.086     140.087    -170.232     -30.470
     41.000       0.416       8.664      -0.084    -224.608      12.445     -11.624
     42.000       4.787       7.666       0.201    -192.253     107.332      24.894
     43.000      -7.083      -3.259       0.052      90.859    -203.310      24.023
     44.000      -5.729      -5.205       0.350     137.705    -174.156       1.292
     45.000      -0.640      -7.213      -0.172     227.706     -19.378     -11.439
     46.000       3.216      -6.259      -0.048     202.110     101.836     -28.265
     47.000       6.589      -2.017      -0.455      88.722     204.684       2.489
     48.000      -7.054      -3.289      -0.023      92.203    -205.487       4.635
     49.000      -6.870       5.245       0.004    -134.700    -166.859      -7.775
     50.000      -7.633       3.237       0.464     -86.668    -200.322       6.179
