# Time in Gyr = 0.800
#        num          x          y           z          vx           vy           vz
      0.000      -6.722      -4.373       0.000     123.236    -187.672       0.000
      1.000       7.432       0.123       0.017     -19.242     220.695      -3.769
      2.000      -8.247      -0.597      -0.317      19.581    -219.045     -20.651
      3.000       7.278      -0.180       0.200       5.012     226.287       5.768
      4.000      -7.548       3.786      -0.019     -94.896    -199.242      23.687
      5.000       6.007      -4.999      -0.089     137.294     165.721      11.793
      6.000      -6.592      -4.740      -0.014     132.068    -179.067      -3.215
      7.000      -3.014      -7.274      -0.131     209.405     -78.747      12.917
      8.000      -6.738      -4.717       0.188     129.974    -176.961      -5.184
      9.000       7.357      -1.686      -0.368      37.217     212.129      26.593
     10.000       6.500      -2.974       0.159     101.514     207.961      25.617
     11.000       8.237       2.747       0.839     -76.051     214.360      44.077
     12.000      -3.994      -6.839      -0.167     195.031    -109.895      10.495
     13.000       1.113      -7.512       0.097     224.582      40.369      -4.976
     14.000      -8.291       0.477       0.390     -10.166    -221.268      -1.775
     15.000      -8.166       1.066       0.027     -24.346    -223.896      12.083
     16.000      -1.419      -7.509      -0.617     221.130     -41.722      13.805
     17.000      -7.732      -1.832      -0.081      55.534    -223.829       3.135
     18.000      -7.012       4.401       0.031    -105.654    -201.050       1.931
     19.000      -2.653      -7.433      -0.013     215.663     -59.502       0.127
     20.000       2.237      -7.487       0.901     207.708      51.368      14.900
     21.000       1.015      -7.689       0.197     221.796      24.163       2.926
     22.000      -6.495       5.527       0.533    -139.684    -168.857      -8.919
     23.000      -8.382      -2.719       0.160      69.759    -193.372      12.393
     24.000      -7.863       4.025      -0.244    -100.502    -180.659     -39.181
     25.000       9.066       2.069       0.114     -40.668     219.927       5.591
     26.000       2.455      -7.155      -0.270     213.665      73.878      16.940
     27.000       0.089       8.960       0.080    -218.677       5.256     -12.137
     28.000      -6.659      -4.612       0.560     131.115    -176.619       7.081
     29.000      -7.970       2.047       0.043     -48.661    -219.002     -26.395
     30.000       0.805       6.722      -0.172    -230.056      30.485       2.124
     31.000      -8.014      -3.201       0.046      83.253    -192.799      -5.078
     32.000       1.953       8.306      -0.348    -220.779      64.806      22.109
     33.000      -7.047       5.017       0.819    -126.765    -168.172     -31.165
     34.000      -4.688      -6.234       0.237     178.940    -137.890     -22.666
     35.000      -3.242       8.195       0.096    -203.982     -80.561      -2.370
     36.000       5.611      -5.107       0.291     148.596     163.974      11.373
     37.000      -7.230       4.598      -0.039    -117.478    -187.126      -2.778
     38.000       3.101      -7.004       0.092     205.978      91.760      -7.306
     39.000       3.322      -6.989      -0.001     202.131      93.750       5.481
     40.000       1.996      -7.188      -0.366     218.399      64.824     -23.167
     41.000      -0.725       8.906      -0.021    -217.877     -15.560     -12.037
     42.000       4.789       7.354      -0.571    -186.531     128.549       7.181
     43.000      -1.121      -7.630       0.387     223.133     -30.086      10.993
     44.000       1.215      -7.303       0.080     226.447      49.905     -19.699
     45.000       7.326      -1.005       0.093      26.680     222.278      14.472
     46.000       5.541       4.335      -0.261    -140.490     177.445      22.868
     47.000      -1.198       6.228       0.430    -239.402     -30.025      -2.761
     48.000      -1.040      -7.714       0.078     223.617     -26.882      -1.697
     49.000      -7.914       1.497      -0.110     -33.069    -227.860      -5.174
     50.000      -7.731      -1.930       0.461      57.734    -219.668       3.074
     51.000       2.485      -6.887       0.092     216.427      88.100      18.741
     52.000       1.227      -7.477       0.126     223.224      41.075      14.465
     53.000      -8.449       1.119      -0.095     -27.709    -213.852     -25.595
     54.000       0.754      -7.925      -0.439     217.029      -5.013      -1.454
     55.000      -7.712       1.399       0.049     -28.093    -232.132      27.261
     56.000      -4.794       7.309       0.060    -186.585    -107.995     -34.978
     57.000       1.730      -7.695       0.008     216.611      36.877      -2.463
     58.000      -1.327      -7.675      -0.388     220.153     -44.325      -1.242
     59.000      -5.773       6.428      -0.107    -158.214    -153.209       6.121
     60.000      -8.353       1.560      -0.354     -39.063    -214.342     -12.876
     61.000      -4.375       7.587       0.445    -189.303    -108.209      -7.562
     62.000       7.338      -0.376      -0.009       7.380     223.793     -17.940
     63.000       2.035      -7.629       0.004     214.263      45.821      -1.706
     64.000      -0.124       9.129      -0.136    -206.107      -6.684     -50.586
     65.000      -7.718       1.880       0.693     -43.663    -224.738      -5.709
     66.000      -7.825      -1.258      -0.196      40.068    -227.248      15.148
     67.000      -7.048       4.525       0.189    -111.744    -192.580     -22.467
     68.000       5.023      -5.240      -0.028     167.317     162.642      11.454
     69.000      -7.500      -1.599      -0.874      52.777    -225.001     -14.245
     70.000       7.383      -0.134      -0.422      -9.755     220.218       3.425
     71.000       7.452      -1.881      -0.030      39.639     211.956       1.781
     72.000       5.368      -4.805       0.573     156.680     170.395      -1.944
     73.000      -7.866      -0.555      -0.695      24.150    -224.119     -32.610
     74.000       3.619       8.553       0.324    -194.789      88.088       2.238
     75.000      -8.082       3.066      -0.730     -79.135    -197.088       0.104
     76.000       6.160       6.426       0.040    -160.758     158.040      17.936
     77.000      -6.058       6.242       0.218    -167.711    -141.409      -2.825
     78.000      -5.322      -5.627       0.379     164.212    -154.757      31.055
     79.000      -7.760      -2.633      -0.431      74.349    -204.606      30.103
     80.000      -0.178      -7.877       0.076     221.261     -25.792      -2.052
