# Time in Gyr = 0.060
#        num          x          y           z          vx           vy           vz
      0.000      -1.051       7.978       0.000    -221.852     -28.425       0.000
      1.000      -1.809       7.279      -0.053    -209.096     -66.432       2.052
      2.000      -0.847       8.135      -0.526    -221.508     -19.116      -2.933
      3.000      -2.188       6.940      -0.182    -215.783     -68.245       7.400
      4.000      -0.439       8.509       0.474    -218.462     -10.126       4.450
      5.000      -1.548       7.533      -0.210    -212.131     -53.822       4.266
      6.000      -1.195       7.937      -0.057    -223.086     -30.480       1.165
      7.000      -1.638       7.567       0.247    -223.657     -41.691      -4.425
      8.000      -1.304       7.841      -0.197    -225.015     -30.764       3.093
      9.000      -1.819       7.308       0.610    -206.304     -63.829      -3.697
     10.000      -2.305       6.851       0.425    -220.173     -62.741      -9.525
     11.000       0.387       8.982      -1.088    -218.915      21.448     -35.403
     12.000      -1.295       7.762       0.245    -222.761     -33.685      -3.244
     13.000      -1.829       7.348       0.108    -223.594     -48.991      -3.917
     14.000      -0.814       8.256       0.390    -220.821     -19.155       0.776
     15.000      -0.478       8.456      -0.231    -218.549     -13.184       0.048
     16.000      -1.592       7.582      -0.680    -218.016     -42.463      -0.325
     17.000      -0.593       8.420       0.103    -216.299     -19.204      -0.633
     18.000       0.063       8.901      -0.047    -210.676      -4.744      -0.121
     19.000      -1.804       7.363      -0.010    -228.760     -42.545       0.305
     20.000      -1.342       7.785       0.940    -206.953     -44.503       8.387
     21.000      -1.410       7.681       0.195    -217.277     -43.531      -3.410
     22.000      -0.344       8.550      -0.548    -218.236      -7.046      -7.001
     23.000      -1.703       7.542      -0.266    -233.014     -31.469       4.713
     24.000      -0.983       7.967       0.867    -227.611     -12.310      11.123
     25.000       1.322       9.669      -0.156    -210.447      32.354      -2.951
     26.000      -1.667       7.410       0.397    -220.301     -46.478      -4.842
     27.000       0.204       8.951      -0.262    -218.790       8.089      -2.591
     28.000      -1.252       7.833       0.573    -222.883     -28.416       1.385
     29.000      -0.472       8.534      -0.527    -215.503     -13.348      -5.613
     30.000      -2.615       6.438      -0.125    -206.560     -91.912       8.389
     31.000      -1.522       7.624      -0.090    -231.588     -30.305       2.618
     32.000      -0.205       8.602      -0.571    -228.133       8.171      -8.688
     33.000      -0.723       8.190       1.006    -221.485      -9.973      18.436
     34.000      -1.173       7.921       0.497    -217.533     -32.886       0.317
     35.000       0.027       8.795       0.108    -219.765       2.837       0.200
     36.000      -1.758       7.334       0.341    -215.718     -55.059      -5.583
     37.000      -0.463       8.536       0.065    -221.314      -9.792      -0.514
     38.000      -1.732       7.464       0.138    -219.802     -50.165      -4.052
     39.000      -1.763       7.513      -0.080    -216.850     -53.929       2.599
     40.000      -1.913       7.295       0.556    -219.680     -50.661      -4.688
     41.000       0.113       8.918      -0.248    -218.773       5.580      -1.850
     42.000       0.228       8.920      -0.552    -222.379      14.498     -10.601
     43.000      -1.713       7.552      -0.435    -219.258     -46.635       4.213
     44.000      -2.094       7.125      -0.310    -225.285     -52.188       7.769
     45.000      -2.084       7.085      -0.228    -214.062     -66.612       7.298
     46.000      -2.354       6.692      -0.428    -210.941     -76.467      10.709
     47.000      -2.246       6.698      -0.437    -198.303     -88.666      10.555
     48.000      -1.658       7.563       0.074    -221.623     -45.844      -2.215
     49.000      -0.303       8.648       0.153    -213.849     -12.509      -0.182
     50.000      -0.755       8.262       0.480    -217.146     -21.124       2.642
     51.000      -2.088       7.099       0.298    -225.148     -52.592      -7.748
     52.000      -1.675       7.386       0.266    -222.344     -45.925      -4.883
     53.000      -0.829       8.147      -0.525    -223.991     -15.444      -3.294
     54.000      -0.793       8.261       0.453    -204.396     -35.255       1.603
     55.000      -0.241       8.795       0.526    -207.671     -13.739       6.848
     56.000      -0.537       8.362       0.735    -224.869      -3.468      11.141
     57.000      -1.251       7.859       0.038    -213.390     -43.449      -0.972
     58.000      -1.339       7.837       0.392    -216.250     -39.943      -2.487
     59.000      -0.117       8.801      -0.163    -215.968      -4.209      -0.437
     60.000      -0.871       8.237      -0.434    -222.828     -17.921      -1.349
     61.000      -0.112       8.708      -0.462    -219.305       0.395      -5.873
     62.000      -2.070       7.046       0.267    -213.822     -66.577      -7.615
     63.000      -1.250       7.843       0.030    -213.467     -43.667      -0.626
     64.000       0.234       9.082      -1.020    -207.105       5.316     -29.851
     65.000      -0.321       8.608      -0.694    -210.587     -12.486     -11.374
     66.000      -0.590       8.470      -0.353    -214.456     -19.227      -1.148
     67.000      -0.167       8.695      -0.485    -214.167      -6.468      -6.306
     68.000      -2.190       7.026      -0.150    -222.425     -59.724       6.423
     69.000      -0.581       8.409       0.912    -209.424     -18.997      16.127
     70.000      -1.823       7.232      -0.419    -208.372     -64.630       6.043
     71.000      -1.633       7.449       0.037    -208.447     -61.709      -1.210
     72.000      -2.190       7.010      -0.563    -219.878     -57.984       7.191
     73.000      -0.680       8.298       0.954    -212.473     -18.851      16.750
     74.000       0.748       9.304      -0.305    -211.933      17.910      -5.387
     75.000      -0.921       8.081       0.687    -225.536     -14.693       6.631
     76.000       0.624       9.017      -0.359    -220.942      22.169      -6.305
     77.000      -0.740       8.247       0.220    -230.156      -8.156      -1.162
     78.000      -1.134       7.934       0.729    -215.769     -31.142       5.582
     79.000      -1.163       7.924       0.751    -221.362     -25.404       5.983
     80.000      -0.862       8.184       0.086    -209.790     -34.573      -1.082
     81.000      -2.069       7.065       0.008    -221.136     -59.991      -0.528
     82.000      -1.143       7.883      -0.307    -232.333     -17.162       2.269
     83.000      -1.677       7.437       0.306    -208.286     -61.007      -5.466
     84.000      -1.610       7.523      -0.086    -228.371     -37.263       2.866
