# Time in Gyr = 0.660
#        num          x          y           z          vx           vy           vz
      0.000       7.810      -1.745       0.000      48.947     219.608       0.000
      1.000      -2.164       6.991       0.004    -209.385     -82.604       3.894
      2.000       6.508      -4.924       0.039     131.389     179.940     -26.735
      3.000      -2.190       6.939      -0.211    -215.945     -68.088       3.905
      4.000       3.816      -7.367      -0.284     198.497     105.188      18.820
      5.000       2.269       7.432      -0.110    -208.978      56.726     -11.098
      6.000       7.870      -1.643       0.060      42.755     220.680      -0.207
      7.000       7.460       2.001      -0.224     -64.856     218.664      -7.347
      8.000       7.855      -1.740       0.108      40.897     220.773       9.670
      9.000      -0.654       7.406      -0.472    -216.069     -35.834     -19.812
     10.000       0.168       7.216      -0.449    -228.761      15.540       4.535
     11.000      -9.049      -1.843       1.430      26.666    -212.769      -5.254
     12.000       7.753       1.195      -0.192     -37.269     222.898      -8.981
     13.000       5.631       4.962       0.027    -154.552     171.349       7.600
     14.000       5.990      -5.626       0.277     150.938     165.306      13.727
     15.000       5.743      -5.797      -0.192     162.191     159.097       6.317
     16.000       6.906       3.283      -0.596     -96.433     203.154     -16.047
     17.000       7.186      -3.577      -0.064     108.298     201.073      -4.277
     18.000       3.629      -7.045      -0.021     210.587     107.881       2.401
     19.000       7.233       2.246       0.003     -81.231     218.246      -0.693
     20.000       5.577       5.702       0.368    -148.059     148.040      41.996
     21.000       6.070       4.943      -0.121    -137.448     173.050       9.247
     22.000       2.351      -8.021       0.558     213.329      66.929       0.134
     23.000       7.188      -4.278      -0.217      91.004     197.750      10.711
     24.000       3.260      -8.145      -0.056     188.750      88.359     -40.882
     25.000      -9.775       0.076       0.087      -3.753    -212.548       6.344
     26.000       4.913       5.744      -0.311    -171.945     147.029     -14.448
     27.000      -4.111      -7.949       0.209     195.971     -97.834      -7.878
     28.000       7.743      -1.719       0.262      40.980     220.932      25.908
     29.000       5.083      -6.297       0.314     178.315     142.046     -20.763
     30.000      -6.754       0.412       0.171     -16.720    -231.560      -2.570
     31.000       7.398      -3.680       0.090      80.829     204.661       2.886
     32.000      -5.277      -7.630      -0.316     165.927    -131.616      22.239
     33.000       2.446      -8.183       0.793     202.465      67.232     -33.184
     34.000       7.844       0.571       0.490     -11.885     223.755      -0.859
     35.000      -1.126      -8.645       0.094     220.368     -24.757       2.499
     36.000       2.277       7.222      -0.286    -211.972      65.007      11.841
     37.000       3.249      -7.836       0.038     205.087      88.073      -2.794
     38.000       4.554       6.153       0.057    -181.462     134.120       8.507
     39.000       4.493       6.316      -0.071    -181.297     128.772      -3.436
     40.000       5.008       5.519       0.290    -167.041     155.225     -26.454
     41.000      -3.510      -8.164       0.140     203.214     -83.306     -10.060
     42.000      -7.127      -5.871      -0.539     130.083    -171.735      11.999
     43.000       6.796       3.623      -0.099    -105.850     199.074      23.668
     44.000       5.244       5.026       0.324    -165.400     168.434       4.635
     45.000      -1.421       7.217      -0.238    -219.894     -47.685      -5.524
     46.000      -5.341       4.573      -0.188    -145.236    -173.752     -25.549
     47.000      -6.199      -1.150      -0.336      31.551    -240.575      18.164
     48.000       6.846       3.586      -0.007    -106.893     200.027       4.846
     49.000       5.632      -5.651       0.047     168.517     159.969      -7.774
     50.000       7.126      -3.640       0.281     105.735     199.960      19.409
     51.000       4.414       5.743      -0.317    -186.581     144.438       3.387
     52.000       5.602       5.030      -0.268    -153.292     169.346       4.340
     53.000       5.563      -6.269       0.256     159.603     150.518     -22.962
     54.000       6.713       4.961      -0.039    -111.610     173.137     -22.387
     55.000       5.697      -5.306      -0.194     168.672     164.040      25.024
     56.000      -0.157      -8.956       0.151     210.117      -2.128     -33.744
     57.000       5.877       5.475       0.029    -143.591     160.684       1.823
     58.000       7.151       3.399      -0.043     -90.324     201.558     -21.201
     59.000       1.524      -8.192      -0.155     223.372      46.782      -1.266
     60.000       5.352      -6.470      -0.061     166.251     144.892     -21.755
     61.000      -0.195      -8.656       0.472     220.549      -0.556       0.668
     62.000      -1.896       7.061       0.235    -216.088     -63.056      10.648
     63.000       5.712       5.641       0.021    -148.625     155.782       1.302
     64.000      -4.038      -7.668      -0.624     200.290     -85.889     -43.642
     65.000       5.294      -5.778       0.691     174.387     152.786       3.566
     66.000       6.924      -3.978      -0.341     120.964     194.570      -0.153
     67.000       3.372      -7.378       0.369     208.430      96.495     -15.514
     68.000       2.250       6.921      -0.137    -219.965      76.156      -7.578
     69.000       6.961      -3.512      -0.819     110.341     198.884     -22.267
     70.000      -2.055       6.996       0.136    -209.628     -77.117     -23.745
     71.000      -0.463       7.542       0.017    -217.440     -30.861      -2.247
     72.000       1.909       7.040       0.149    -218.863      66.569      32.195
     73.000       6.431      -4.535      -0.591     131.248     183.691     -37.864
     74.000      -6.851      -6.084       0.274     151.112    -155.479       7.495
     75.000       4.100      -7.509      -0.674     183.534     111.580     -10.983
     76.000      -7.942      -4.699       0.036     105.396    -190.250      17.493
     77.000       1.388      -8.937       0.184     207.980      32.516       6.806
     78.000       7.829      -0.226      -0.106      12.013     222.920      36.701
     79.000       7.193      -3.453      -0.670      91.456     204.023      17.059
     80.000       6.980       4.355      -0.004    -101.594     186.927       4.749
     81.000       1.605       7.153       0.006    -223.886      52.982      -0.747
     82.000       4.746      -7.426      -0.288     170.730     122.690      -7.676
     83.000       0.162       7.599       0.055    -217.489     -10.331      18.115
     84.000       7.798       0.245       0.087     -20.807     227.435      -3.013
     85.000       5.464       5.076       0.694    -153.292     167.549       1.705
     86.000       1.068       7.279       0.151    -220.485      38.366     -37.104
     87.000       7.749       1.022       0.180     -35.793     224.131      -0.220
     88.000       5.688       5.501       0.031    -150.636     159.118       1.928
     89.000       5.780       5.044       0.697    -143.631     168.057      13.445
     90.000       4.484       6.868      -0.379    -173.825     111.852      -0.625
     91.000      -2.027      -8.555       0.345     212.272     -46.208     -29.085
     92.000       4.573      -7.192      -0.255     178.969     121.886      20.898
     93.000       2.973      -7.409      -0.548     213.851      89.968     -17.843
     94.000       4.559      -6.942       0.679     182.019     126.741       7.677
     95.000       4.855       6.313       0.157    -169.655     131.858     -11.222
     96.000      -3.906      -7.991      -0.029     200.337     -92.053      -1.819
     97.000       7.938       1.444      -0.196     -23.116     219.025      -8.509
     98.000       7.304      -3.264       0.070     103.262     204.651       4.176
     99.000       1.601      -7.849      -1.281     219.826      52.289      -0.087
