# Time in Gyr = 0.980
#        num          x          y           z          vx           vy           vz
      0.000      -6.445       4.756       0.000    -133.005    -181.253       0.000
      1.000       5.883      -3.661       0.055     117.604     206.022      -1.643
      2.000      -2.692       7.786       0.105    -207.248     -76.069      25.884
      3.000       5.826      -4.381      -0.046     136.494     180.207      13.336
      4.000       2.706       7.964       0.287    -211.083      67.457     -18.715
      5.000       0.275      -7.606      -0.187     220.370      20.549      -6.975
      6.000      -6.788       4.372       0.054    -118.258    -189.934       1.517
      7.000      -7.682      -0.908      -0.053      32.855    -225.259     -14.709
      8.000      -6.782       4.482      -0.104    -116.420    -189.219       9.949
      9.000       4.467      -5.440      -0.064     169.162     157.441     -35.026
     10.000       3.217      -6.719      -0.451     204.814      86.276      -7.227
     11.000      -0.948      -8.652       1.275     226.677     -14.117      19.782
     12.000      -7.850       0.382       0.008      -7.930    -225.477     -14.212
     13.000      -5.140      -5.457       0.064     168.656    -157.917       6.578
     14.000      -1.348       8.170      -0.387    -218.727     -39.333      -2.308
     15.000      -0.768       8.162      -0.066    -224.888     -24.879     -11.676
     16.000      -7.093      -2.850       0.644      81.511    -209.656     -10.152
     17.000      -4.133       6.785       0.031    -197.978    -118.454      -5.176
     18.000       3.292       7.488      -0.042    -216.276      77.613      -1.130
     19.000      -7.434      -1.496       0.003      58.786    -225.061      -0.766
     20.000      -5.140      -6.086      -0.731     162.793    -132.170     -28.296
     21.000      -5.874      -5.192      -0.138     144.874    -166.497       8.554
     22.000       4.980       6.904      -0.500    -180.866     124.506     -11.893
     23.000      -4.696       7.293      -0.195    -166.990    -126.215     -11.024
     24.000       3.272       8.217      -0.846    -189.560      81.873      18.025
     25.000      -1.914      -8.959       0.059     220.659     -52.667      -7.276
     26.000      -4.080      -6.380       0.020     189.287    -123.080     -23.157
     27.000       8.869      -1.140      -0.218      31.587     216.901       7.178
     28.000      -6.590       4.524      -0.481    -119.003    -188.531     -15.248
     29.000       0.447       8.152      -0.324    -225.916       7.228      20.525
     30.000       2.768       6.470      -0.172    -202.945      93.154      -3.364
     31.000      -5.244       6.700       0.023    -159.570    -141.634       5.460
     32.000       7.609      -3.682       0.503     107.166     205.773      14.726
     33.000       4.457       7.428      -0.855    -181.184     106.699     -29.884
     34.000      -7.697       1.548      -0.231     -48.914    -219.048      22.700
     35.000       8.299       2.966      -0.101     -73.584     206.610       1.765
     36.000       0.087      -7.519      -0.328     223.212       6.399       7.535
     37.000       3.728       7.708       0.050    -199.815      94.709       2.151
     38.000      -3.458      -6.830       0.106     201.223    -102.067       6.537
     39.000      -3.364      -6.982      -0.094     201.065     -95.328      -0.269
     40.000      -4.310      -6.098       0.479     184.282    -133.549      16.039
     41.000       8.924      -0.142      -0.120       6.361     218.589      10.565
     42.000       5.775      -6.583       0.145     171.769     148.345      26.592
     43.000      -7.010      -3.158      -0.435      92.904    -205.893      -2.984
     44.000      -4.669      -5.566       0.202     179.786    -152.817      16.237
     45.000       5.068      -5.215      -0.235     161.430     160.586       5.989
     46.000       6.866       1.490      -0.352     -46.900     221.681     -17.768
     47.000       0.435       7.280       0.222    -208.349      23.994      24.445
     48.000      -7.005      -3.260       0.005      97.322    -204.896       4.856
     49.000      -0.263       7.982       0.135    -231.668     -14.115       2.704
     50.000      -4.335       6.671      -0.442    -190.748    -123.903      -7.459
     51.000      -3.242      -6.518      -0.311     207.311    -110.406      -5.307
     52.000      -5.204      -5.437      -0.275     165.065    -158.065      -2.387
     53.000      -0.474       8.493      -0.226    -215.569     -14.086      23.440
     54.000      -6.901      -4.760       0.431     107.722    -174.441      -6.532
     55.000      -0.570       7.715       0.188    -235.384     -23.412     -25.559
     56.000       7.355       4.689      -0.785    -105.992     188.309       3.689
     57.000      -5.586      -5.796       0.041     153.565    -150.430       0.902
     58.000      -7.395      -2.821       0.365      73.771    -208.363      -7.426
     59.000       6.096       6.091       0.110    -161.968     150.067      -6.025
     60.000      -0.089       8.492       0.223    -217.995      -4.938      18.619
     61.000       7.595       4.365      -0.423    -108.851     188.899      -9.789
     62.000       5.617      -4.515       0.294     140.896     179.543      -0.466
     63.000      -5.351      -6.000       0.031     159.899    -143.610       0.404
     64.000       9.028      -0.824      -1.247      15.074     207.109     -12.961
     65.000       0.125       7.867      -0.546    -231.024      -4.886     -21.034
     66.000      -3.530       7.076       0.187    -207.533    -101.957     -15.477
     67.000       3.570       7.499      -0.420    -206.607      87.882      12.404
     68.000       0.203      -7.381      -0.183     229.589      -3.217      -1.559
     69.000      -4.028       6.587       0.281    -197.321    -117.228      44.778
     70.000       5.681      -3.974       0.070     127.394     196.831     -25.467
     71.000       4.329      -5.627      -0.037     173.864     156.131      -0.691
     72.000       0.538      -7.414      -0.500     224.655       4.449      16.058
     73.000      -2.725       7.375      -0.316    -211.924     -78.192      45.617
     74.000       7.639      -5.198      -0.151     126.911     173.477     -13.063
     75.000       1.914       8.471       0.434    -206.287      46.228      25.637
     76.000       4.309      -7.761       0.355     197.860     109.366      -6.382
     77.000       6.144       6.184      -0.227    -144.340     164.528       0.172
     78.000      -7.384       2.513      -0.070     -75.940    -210.788     -37.166
     79.000      -4.791       6.503       0.738    -173.729    -136.481      -9.621
     80.000      -7.241      -3.938       0.009      90.674    -192.017       4.695
     81.000       1.107      -7.316      -0.009     226.282      28.397      -0.684
     82.000       0.872       8.848       0.321    -206.542      25.948      -4.746
     83.000       3.144      -6.521       0.139     197.438     115.541      16.592
     84.000      -7.703       1.668       0.097     -33.652    -223.551      -1.237
     85.000      -5.062      -5.535      -0.405     163.121    -156.226      29.953
     86.000       1.779      -7.211       0.687     216.245      48.835       4.498
     87.000      -7.821       0.668       0.152     -12.332    -225.726       5.437
     88.000      -5.242      -5.937       0.042     163.745    -145.208       0.655
     89.000      -5.635      -5.238      -0.682     147.145    -164.252      15.059
     90.000      -3.480      -7.370      -0.300     192.667     -79.407     -11.058
     91.000       8.608       1.997      -0.723     -47.018     210.954      -8.857
     92.000       1.378       8.502       0.222    -211.094      35.858     -21.480
     93.000       4.139       7.167       0.120    -201.105      99.153      32.275
     94.000       1.391       8.329      -0.481    -215.921      30.828     -23.341
     95.000      -3.903      -6.924       0.177     189.248    -102.678     -10.293
     96.000       8.959      -0.745       0.047      20.269     217.154       0.376
     97.000      -7.947       0.523       0.013     -32.204    -220.761     -13.670
     98.000      -4.334       6.563      -0.026    -196.464    -125.173       5.549
     99.000       5.774       6.092      -0.604    -162.564     141.770      50.547
