# Time in Gyr = 0.050
#        num          x          y           z          vx           vy           vz
      0.000       1.190       7.949       0.000    -221.301      34.128       0.000
      1.000       0.346       7.611      -0.063    -215.741       0.624      -0.179
      2.000       1.425       8.018      -0.434    -219.297      42.072     -14.757
      3.000       0.108       7.281      -0.218    -226.157       2.631      -0.562
      4.000       1.809       8.309       0.376    -213.650      48.769      14.298
      5.000       0.678       7.744      -0.217    -215.973      12.933      -3.000
      6.000       1.054       7.929      -0.059    -223.632      32.061      -0.743
      7.000       0.702       7.655       0.250    -227.723      24.899       3.840
      8.000       1.021       7.826      -0.196    -226.155      33.763      -3.223
      9.000       0.325       7.627       0.565    -212.841       1.153      12.428
     10.000       0.012       7.139       0.447    -231.530       6.832       5.412
     11.000       2.575       8.498      -0.652    -209.966      73.871     -49.708
     12.000       0.987       7.777       0.239    -224.026      30.751       4.374
     13.000       0.463       7.506       0.126    -229.726      17.966       0.471
     14.000       1.403       8.150       0.336    -218.675      40.213       9.853
     15.000       1.756       8.285      -0.201    -214.000      46.364      -5.749
     16.000       0.629       7.695      -0.595    -221.945      20.262     -16.407
     17.000       1.617       8.309       0.095    -212.642      40.652       2.238
     18.000       2.159       8.671      -0.040    -203.750      50.109      -1.217
     19.000       0.530       7.455      -0.011    -234.478      24.591      -0.104
     20.000       0.825       7.927       0.752    -208.991      17.322      27.353
     21.000       0.813       7.795       0.197    -219.782      21.051       3.001
     22.000       1.828       8.337      -0.424    -213.253      49.445     -17.397
     23.000       0.709       7.526      -0.269    -237.314      35.045      -4.173
     24.000       1.302       7.791       0.669    -226.321      47.721      28.158
     25.000       3.415       9.088      -0.112    -198.120      81.120      -5.584
     26.000       0.602       7.548       0.385    -224.991      19.569       7.189
     27.000       2.382       8.594      -0.208    -210.758      62.489      -7.921
     28.000       1.051       7.801       0.487    -223.661      34.865      15.117
     29.000       1.678       8.384      -0.418    -211.458      43.266     -15.793
     30.000      -0.413       7.007      -0.177    -222.927     -19.470       1.613
     31.000       0.888       7.593      -0.099    -234.316      36.775      -0.858
     32.000       2.143       8.213      -0.422    -221.346      66.591     -19.666
     33.000       1.561       7.987       0.720    -218.336      49.569      36.299
     34.000       1.027       7.943       0.433    -218.090      28.475      12.161
     35.000       2.260       8.471       0.092    -212.204      59.854       2.834
     36.000       0.461       7.556       0.342    -221.498      11.152       5.332
     37.000       1.816       8.327       0.061    -216.510      49.950       1.315
     38.000       0.555       7.636       0.153    -225.014      16.728       1.202
