# Time in Gyr = 0.680
#        num          x          y           z          vx           vy           vz
      0.000       7.490       2.836       0.000     -78.966     210.495       0.000
      1.000      -5.728       4.010       0.059    -124.427    -199.634       0.601
      2.000       8.054      -0.705      -0.426      16.685     224.281     -14.980
      3.000      -5.910       4.261      -0.002    -132.757    -183.044      13.748
      4.000       7.102      -4.246       0.178     115.525     193.345      22.024
      5.000      -2.147       7.243      -0.220    -209.702     -75.851       1.662
      6.000       7.453       2.871       0.021     -82.873     210.520      -3.206
      7.000       4.918       5.873      -0.210    -176.164     147.699       8.687
      8.000       7.408       2.769       0.205     -84.451     212.112      -1.173
      9.000      -4.646       5.358      -0.539    -163.317    -161.082      14.385
     10.000      -4.248       6.134      -0.100    -188.695    -116.746      25.972
     11.000      -7.582      -5.814       0.973     114.867    -172.315     -38.010
     12.000       5.781       5.259      -0.229    -152.467     167.921       5.659
     13.000       1.597       7.349       0.127    -224.148      52.917       0.812
     14.000       8.028      -1.553       0.375      42.206     220.958      -4.883
     15.000       8.018      -1.819       0.019      54.237     218.922      12.142
     16.000       3.862       6.658      -0.580    -190.976     115.987      17.416
     17.000       8.165       0.842      -0.097     -13.327     223.044       1.328
     18.000       7.091      -3.855       0.030     122.459     197.859       2.067
     19.000       4.332       6.033      -0.010    -192.858     137.928      -0.387
     20.000       1.785       7.692       0.933    -207.894      39.509       9.279
     21.000       2.449       7.444       0.100    -210.272      67.183      10.057
     22.000       6.130      -5.613       0.328     151.426     166.154     -21.678
     23.000       7.859       0.251       0.081     -30.763     229.434      15.111
     24.000       6.527      -5.315      -0.750     120.995     181.131     -22.276
     25.000      -8.835      -4.138       0.168      93.889    -191.226       1.107
     26.000       0.795       7.548      -0.373    -223.760      26.598       8.772
     27.000       0.167      -8.867      -0.016     220.879       8.881     -12.822
     28.000       7.288       2.813       0.565     -84.635     211.727       1.655
     29.000       7.744      -2.598      -0.197      77.008     212.388     -24.470
     30.000      -5.563      -4.044      -0.005     128.383    -189.047     -11.913
     31.000       7.820       0.867       0.085     -43.092     226.890      -3.401
     32.000      -1.415      -9.353       0.201     204.435     -34.305      24.768
     33.000       6.068      -5.735      -0.112     140.751     167.136     -49.065
     34.000       6.346       4.816       0.230    -130.081     178.948     -22.584
     35.000       3.297      -7.987       0.091     205.485      88.485      -2.819
     36.000      -2.124       7.199       0.075    -213.173     -67.887      20.032
     37.000       6.786      -5.006      -0.029     131.790     181.755      -3.074
     38.000       0.275       7.655       0.154    -225.339       8.768      -0.044
     39.000       0.188       7.717      -0.080    -223.283       2.705       2.723
     40.000       0.852       7.487      -0.320    -223.515      30.358     -25.423
     41.000       0.976      -8.739      -0.101     220.003      29.519     -11.114
     42.000      -3.787      -8.563      -0.139     192.814     -88.850      25.308
     43.000       3.562       6.842       0.344    -199.105     105.039      14.671
     44.000       1.101       7.269       0.192    -228.956      45.561     -16.275
     45.000      -5.299       4.991      -0.172    -153.708    -167.527      11.483
     46.000      -6.995       0.322      -0.458     -11.094    -227.108       1.772
     47.000      -4.094      -5.332       0.206     165.328    -157.772      26.303
     48.000       3.582       6.833       0.074    -200.914     106.052       2.055
     49.000       7.984      -1.725      -0.105      59.909     219.171      -5.756
     50.000       8.067       0.738       0.471     -13.959     223.066      -1.710
     51.000       0.018       7.391      -0.056    -231.217      12.862      19.247
     52.000       1.734       7.352      -0.036    -220.876      55.226      16.286
     53.000       7.852      -2.427      -0.261      57.869     216.175     -22.676
     54.000       3.590       7.617      -0.399    -186.831      81.593     -10.247
     55.000       8.003      -1.326       0.323      55.844     219.353      21.081
     56.000       3.913      -7.907      -0.495     186.310     104.487     -25.957
     57.000       2.242       7.703       0.042    -208.615      55.115      -0.721
     58.000       4.225       6.763      -0.369    -185.568     116.750      -7.562
     59.000       5.577      -6.137      -0.096     170.536     153.238       6.626
     60.000       7.791      -2.773      -0.396      69.400     212.888      -8.835
     61.000       4.086      -7.541       0.295     194.026     109.181     -17.309
     62.000      -5.676       4.470       0.247    -138.598    -180.699      -9.699
     63.000       2.012       7.745       0.030    -210.575      48.340      -0.529
     64.000       0.398      -8.335      -1.191     224.785      22.553      -9.046
     65.000       7.818      -1.949       0.446      69.101     215.110     -25.985
     66.000       8.188       0.364      -0.171       1.703     223.378      15.528
     67.000       6.880      -4.394      -0.080     127.570     189.329     -24.520
     68.000      -2.327       7.067      -0.162    -219.578     -61.029       5.354
     69.000       8.017       0.857      -0.874      -7.512     220.223      16.644
     70.000      -5.640       4.121      -0.324    -127.121    -195.202     -14.867
     71.000      -4.548       5.529      -0.030    -166.448    -161.375      -1.602
     72.000      -2.612       6.999       0.577    -212.721     -68.504       6.714
     73.000       7.969      -0.229      -1.000      15.258     222.481       0.100
     74.000      -3.056      -8.404       0.298     212.291     -65.577      -5.409
     75.000       7.134      -4.289      -0.612     103.656     194.982      17.008
     76.000      -4.996      -7.862       0.327     180.527    -117.488       9.560
     77.000       5.279      -7.216       0.225     166.213     133.436      -3.070
     78.000       6.778       4.106       0.560    -111.052     190.609      22.815
     79.000       7.822       1.064      -0.058     -33.309     223.463      38.141
     80.000       4.038       7.308       0.076    -183.641     100.330       2.410
     81.000      -2.939       6.820      -0.009    -211.001     -84.211      -0.590
     82.000       7.443      -4.084      -0.299      87.942     200.327       6.945
     83.000      -3.970       6.061       0.303    -180.661    -140.077       3.631
     84.000       6.048       4.586      -0.017    -146.175     183.235      -5.874
     85.000       1.564       7.397       0.373    -217.723      53.208     -30.968
     86.000      -3.338       6.654      -0.537    -198.952     -96.441     -23.150
     87.000       5.760       5.159       0.067    -154.266     169.720      -9.666
     88.000       1.848       7.677       0.042    -214.379      47.599      -0.899
     89.000       2.075       7.443       0.608    -210.718      61.495     -21.610
     90.000       0.449       8.002      -0.205    -212.144      -4.719      16.555
     91.000       2.389      -8.337      -0.311     209.671      67.684     -29.819
     92.000       7.410      -3.808       0.224      91.247     202.030      21.645
     93.000       6.601      -4.587      -0.616     139.008     183.939      11.332
     94.000       7.444      -3.484       0.540      92.941     203.873     -20.630
     95.000       0.775       7.842      -0.119    -216.959      12.503     -12.564
     96.000       0.573      -8.761      -0.046     222.462      19.888       0.330
     97.000       6.316       5.437      -0.236    -132.073     166.869       4.621
     98.000       8.166       1.182       0.098     -19.144     221.540      -1.651
     99.000       5.593      -5.718      -0.821     165.380     154.396      43.635
