# Time in Gyr = 0.760
#        num          x          y           z          vx           vy           vz
      0.000      -6.901       4.159       0.000    -114.890    -191.673       0.000
      1.000       3.183      -6.952       0.026     198.371      82.795       3.508
      2.000      -4.542       6.905       0.515    -185.419    -118.414      -6.267
      3.000       2.073      -7.010      -0.217     215.961      64.543       2.656
      4.000      -0.356       8.520      -0.446    -218.335      -8.895      -8.948
      5.000      -1.990      -7.216      -0.094     213.007     -72.722     -12.053
      6.000      -7.196       3.804       0.054    -105.379    -195.340       1.424
      7.000      -8.049      -0.463      -0.115      12.542    -218.029     -13.142
      8.000      -7.316       3.760      -0.024    -104.947    -192.802      11.218
      9.000       1.563      -7.410      -0.254     211.956      33.872     -30.317
     10.000      -1.220      -7.155      -0.410     226.481     -27.021     -11.190
     11.000       6.885      -5.903      -1.186     131.928     173.673      30.812
     12.000      -7.975       0.780      -0.051     -21.541    -220.147     -13.714
     13.000      -6.743      -4.088      -0.012     117.381    -185.694       7.459
     14.000      -3.599       7.531      -0.134    -199.542     -93.529      18.604
     15.000      -2.934       7.910      -0.211    -204.805     -79.818      -4.788
     16.000      -7.627      -1.537       0.064      46.465    -216.087     -35.479
     17.000      -5.048       6.527       0.012    -169.938    -143.280      -5.421
     18.000       0.241       8.883      -0.050    -211.115      -1.677       0.412
     19.000      -8.201      -1.207       0.007      30.521    -210.241      -0.622
     20.000      -5.689      -4.499      -0.649     132.712    -188.579      31.899
     21.000      -6.647      -3.607      -0.174     107.086    -202.112       5.683
     22.000       1.328       8.467       0.052    -215.018      36.140      26.817
     23.000      -6.624       5.219      -0.297    -150.316    -154.920       1.592
     24.000      -0.606       8.120       0.903    -224.926       1.991      -1.176
     25.000       6.416      -6.484      -0.150     160.443     161.727       2.971
     26.000      -5.857      -4.956      -0.075     146.219    -168.271     -22.508
     27.000       7.513       4.554       0.208    -112.246     192.828       7.890
     28.000      -7.261       3.818      -0.377    -104.659    -190.225      21.491
     29.000      -2.029       8.266       0.485    -209.318     -56.594      10.533
     30.000       6.896       0.487       0.149     -23.449     226.154      -6.450
     31.000      -6.823       4.834       0.064    -139.264    -166.865       4.672
     32.000       8.357       1.796      -0.340     -60.971     221.507     -22.316
     33.000       0.654       8.274       0.657    -218.030      26.334      38.853
     34.000      -7.626       1.888       0.249     -49.204    -218.886      22.104
     35.000       5.306       6.916      -0.003    -173.572     138.054       5.384
     36.000      -2.645      -6.976      -0.342     208.668     -84.401       4.254
     37.000       0.320       8.538       0.065    -221.342      10.600      -0.322
     38.000      -5.426      -5.457       0.016     159.673    -157.721       9.056
     39.000      -5.203      -5.542      -0.059     163.290    -157.386      -4.260
     40.000      -6.190      -4.550       0.572     135.693    -174.786      -2.912
     41.000       7.038       5.227       0.238    -129.120     181.408       3.594
     42.000       8.830      -0.628      -0.016       8.234     224.495     -27.281
     43.000      -7.549      -2.019      -0.396      58.711    -214.290      10.474
     44.000      -6.775      -4.199       0.219     121.848    -177.500      14.707
     45.000       1.550      -7.256      -0.229     218.594      44.446      -7.071
     46.000       5.823      -4.138      -0.075     127.632     182.762     -27.602
     47.000       6.490       1.550      -0.396     -76.718     216.989      14.316
