# Time in Gyr = 0.370
#        num          x          y           z          vx           vy           vz
      0.000      -4.012      -6.955       0.000     193.679    -112.984       0.000
      1.000       3.989      -6.045       0.010     179.852     139.241       3.841
      2.000      -5.683      -5.745       0.488     158.864    -159.313       9.474
      3.000       4.263      -5.897      -0.105     183.619     132.353      11.889
      4.000      -7.148      -4.382      -0.371     112.756    -191.559     -14.514
      5.000       1.923      -7.378      -0.216     210.450      67.160       3.294
      6.000      -3.973      -6.920      -0.044     195.901    -113.607      -2.393
      7.000      -1.799      -7.469       0.122     222.023     -56.907      13.252
      8.000      -3.862      -6.853      -0.043     199.292    -113.678     -11.368
      9.000       3.277      -6.576       0.148     190.006     114.193      32.635
     10.000       3.298      -6.559       0.361     206.014      91.705      16.816
     11.000      -7.405       5.379       0.150    -114.279    -183.596     -55.626
     12.000      -2.601      -7.391       0.083     212.876     -76.766      13.468
     13.000       0.076      -7.544       0.124     229.675      -3.030      -1.622
     14.000      -6.018      -5.578      -0.385     150.447    -166.118       2.253
     15.000      -6.346      -5.498       0.155     140.852    -170.181      -8.719
     16.000      -1.260      -7.618       0.656     219.162     -40.389      -8.565
     17.000      -5.359      -6.503       0.020     164.721    -142.041       5.306
     18.000      -7.214      -4.908       0.018     109.161    -185.629      -2.286
     19.000      -1.444      -7.322      -0.012     230.168     -52.535      -0.031
     20.000      -0.302      -7.896      -0.934     211.549       0.401      -9.587
     21.000      -0.496      -7.810       0.189     220.844     -11.106       4.061
     22.000      -7.567      -3.640       0.199      92.915    -202.220      25.277
     23.000      -4.756      -5.784       0.139     189.082    -150.877     -14.212
     24.000      -7.001      -3.553       0.428     110.393    -204.733     -38.203
     25.000      -7.349       5.393      -0.046    -135.051    -183.603       7.468
     26.000       0.436      -7.591       0.134     224.660      10.722      21.745
     27.000      -8.723      -0.075       0.175       0.419    -224.774       9.525
     28.000      -3.885      -6.787      -0.565     196.102    -115.887      -1.569
     29.000      -6.574      -5.278       0.420     132.010    -174.703      15.807
     30.000       6.476      -1.946       0.162      64.907     223.029       4.524
     31.000      -4.593      -6.044      -0.048     191.620    -142.234      -5.393
     32.000      -8.631       1.702      -0.503     -27.307    -221.766      15.573
     33.000      -7.224      -3.422       0.869      96.476    -206.383     -27.708
     34.000      -3.015      -7.414      -0.428     202.953     -85.372      12.464
     35.000      -8.438      -1.726      -0.103      42.300    -220.404       1.440
     36.000       1.901      -7.280       0.304     214.741      60.841      10.193
     37.000      -7.411      -4.038      -0.029     105.548    -197.972       3.110
     38.000       0.735      -7.626       0.151     224.514      20.907      -2.088
     39.000       0.796      -7.680      -0.080     221.862      25.827       2.652
     40.000       0.512      -7.531      -0.231     225.136       8.144      28.046
     41.000      -8.665      -0.536       0.199      11.691    -224.497       7.231
     42.000      -8.504       2.725      -0.569     -59.426    -214.690       8.935
     43.000      -0.948      -7.680       0.106     222.311     -30.328     -23.447
     44.000       0.459      -7.373      -0.219     232.339       3.249     -15.486
     45.000       3.826      -6.251      -0.203     190.594     121.123       9.517
     46.000       5.607      -4.234      -0.451     135.047     181.976       6.071
     47.000       6.155      -1.296      -0.178      41.890     239.399      27.789
     48.000      -1.026      -7.656       0.082     224.607     -31.902      -0.078
     49.000      -6.377      -5.746      -0.050     137.865    -166.362       7.288
     50.000      -5.190      -6.412      -0.481     167.785    -141.318      -0.128
     51.000       1.003      -7.323       0.260     230.622      19.608      11.944
     52.000      -0.035      -7.562       0.216     227.374      -4.307      10.238
     53.000      -6.237      -5.102       0.436     145.273    -175.829      14.260
     54.000      -1.400      -8.266      -0.142     203.578     -24.011      21.334
     55.000      -6.383      -5.917      -0.465     133.905    -162.514     -13.403
     56.000      -8.086      -1.720       0.494      53.740    -221.384     -27.265
     57.000      -0.543      -7.979       0.040     216.470      -7.314      -0.830
