# Time in Gyr = 0.580
#        num          x          y           z          vx           vy           vz
      0.000      -6.309      -5.018       0.000     139.040    -174.778       0.000
      1.000       6.321      -3.389       0.060     122.963     193.946       0.802
      2.000      -7.810      -2.610      -0.410      65.712    -210.779      16.115
      3.000       5.920      -4.304       0.008     132.566     181.860      13.581
      4.000      -8.481       0.788       0.477     -22.190    -217.666      -3.607
      5.000       3.233      -6.398      -0.190     212.022     100.651       6.006
      6.000      -6.145      -5.283      -0.016     143.053    -171.086      -3.307
      7.000      -3.254      -7.321      -0.062     198.713     -94.117      14.126
      8.000      -6.057      -5.424       0.130     142.509    -170.446      -8.796
      9.000       5.444      -4.500      -0.179     158.503     167.195      32.951
     10.000       4.116      -6.379       0.108     178.593     124.907      25.548
     11.000       2.514       8.453      -1.391    -218.121      51.824       4.843
     12.000      -4.249      -6.766      -0.113     186.504    -120.269      12.553
     13.000      -0.421      -7.889       0.129     218.773     -14.503      -1.380
     14.000      -8.119      -1.862       0.048      47.134    -215.697     -19.825
     15.000      -8.368      -1.244       0.194      34.350    -216.458       6.427
     16.000      -2.614      -7.383       0.044     207.494     -71.928      35.375
     17.000      -7.765      -3.074      -0.067      87.937    -201.181       4.098
     18.000      -8.841       1.189       0.050     -23.527    -208.943       0.291
     19.000      -2.748      -7.689      -0.012     199.317     -83.155      -0.108
     20.000      -0.479      -7.195       0.520     231.331     -11.425     -39.387
     21.000      -1.017      -7.505       0.160     226.765     -27.634       6.856
     22.000      -8.303       2.010      -0.463     -53.700    -212.019     -15.032
     23.000      -6.703      -4.594       0.291     105.398    -197.936       1.670
     24.000      -8.052       0.471      -0.231     -31.096    -224.910      41.445
     25.000       2.968       8.646       0.000    -213.633      77.701      -7.758
     26.000       0.327      -7.703      -0.194     221.595       9.237      19.959
     27.000      -5.501       6.876      -0.264    -176.626    -135.551      -0.096
     28.000      -6.126      -5.353       0.222     138.679    -169.553     -26.609
     29.000      -8.525      -0.461      -0.538      13.651    -215.685       2.949
     30.000       6.508       2.840       0.078     -87.244     203.279     -10.509
     31.000      -6.556      -4.773       0.010     115.479    -192.225      -5.766
     32.000      -3.535       7.688       0.507    -207.356    -103.614     -14.248
     33.000      -8.078       1.417      -0.937     -51.645    -216.405      22.578
     34.000      -5.016      -6.142      -0.248     175.303    -136.578     -22.048
     35.000      -7.095       5.072      -0.011    -132.022    -178.105      -5.400
     36.000       2.953      -6.745       0.234     209.281      90.445      15.236
     37.000      -8.446       1.224      -0.065     -34.334    -219.215      -0.585
     38.000       0.822      -7.659       0.149     222.995      23.705      -2.434
     39.000       0.935      -7.506      -0.068     226.125      28.371       3.637
     40.000       0.034      -7.776      -0.573     218.541       2.157      -4.174
     41.000      -5.907       6.498      -0.240    -167.687    -145.865       3.069
     42.000      -1.834       8.571       0.592    -220.740     -52.045      -2.660
     43.000      -2.154      -7.529       0.440     213.056     -61.328      -3.297
     44.000      -0.033      -8.057       0.001     212.785      -3.792     -19.081
     45.000       5.626      -4.657      -0.127     147.666     171.911      13.495
     46.000       7.052      -0.852      -0.438      30.001     222.159       8.855
     47.000       6.066       4.193       0.155    -116.414     171.379      25.852
     48.000      -2.083      -7.589       0.083     214.289     -60.724       0.435
     49.000      -8.580      -0.844      -0.153      28.082    -213.204      -0.447
     50.000      -7.637      -3.157       0.182      87.164    -200.930     -22.176
     51.000       0.754      -7.984       0.110     212.222      19.662      17.440
     52.000      -0.445      -7.776       0.114     220.379     -13.694      14.686
     53.000      -8.109      -1.495      -0.495      31.914    -220.767       8.922
     54.000      -2.159      -6.824      -0.400     234.117     -54.879       4.945
     55.000      -8.683      -0.812       0.538      31.228    -207.797      -5.879
     56.000      -7.285       3.863      -0.412    -114.395    -197.711      29.671
     57.000      -0.817      -7.340       0.035     233.579     -19.875      -1.270
