# Time in Gyr = 0.850
#        num          x          y           z          vx           vy           vz
      0.000       3.411      -7.250       0.000     203.666      94.994       0.000
      1.000      -0.814       6.836      -0.003    -237.393     -23.974       4.125
      2.000      -0.831      -8.054       0.003     223.603     -21.066      26.922
      3.000       0.039       7.303      -0.201    -225.663       1.914      -5.643
      4.000      -5.204      -6.423       0.318     174.808    -142.299     -17.380
      5.000       5.212       5.134       0.123    -169.844     155.388     -11.203
      6.000       3.654      -7.089      -0.002     200.793     104.764       3.361
      7.000       6.862      -3.429       0.182     105.260     203.951     -10.655
      8.000       3.514      -7.065      -0.203     203.241     105.185       1.497
      9.000       1.281       6.746       0.451    -232.446      43.040     -21.512
     10.000       3.333       6.872      -0.044    -192.645      98.920     -26.139
     11.000      -0.413       9.224       0.686    -214.484       9.514     -46.373
     12.000       6.268      -4.676       0.216     136.703     180.855      -7.098
     13.000       7.526       1.037      -0.100     -23.911     226.807       4.579
     14.000      -1.935      -7.946      -0.347     218.833     -52.011      -8.532
     15.000      -2.287      -7.894       0.065     215.515     -67.052     -11.627
     16.000       7.467      -1.997       0.678      60.556     214.113       2.977
     17.000       0.966      -8.166       0.094     222.445      16.667      -1.691
     18.000      -4.785      -6.434      -0.022     181.081    -148.297      -2.390
     19.000       6.992      -2.585       0.013      87.721     219.425      -0.076
     20.000       7.744       0.630      -0.439     -33.409     212.927     -39.984
     21.000       7.798      -0.094      -0.176      -1.518     221.849      -5.828
     22.000      -6.669      -4.963      -0.517     136.623    -178.560      -9.452
     23.000       0.499      -7.793       0.008     229.951      37.089     -16.046
     24.000      -6.354      -5.643      -0.693     154.481    -150.026      27.838
     25.000       1.730       9.593       0.018    -208.975      42.300      -7.398
     26.000       7.369       1.983       0.356     -54.770     217.304     -10.773
     27.000      -8.393       3.043      -0.235     -71.383    -207.643       6.036
     28.000       3.526      -6.972      -0.375     202.377     104.871     -21.831
     29.000      -3.169      -7.514      -0.335     205.877     -94.046      19.671
     30.000      -7.079       0.147       0.165      -8.348    -221.724      -4.527
     31.000       1.197      -7.733      -0.076     226.233      52.134       4.101
     32.000      -7.931       4.859       0.636    -120.108    -173.591       0.163
     33.000      -6.708      -4.951      -1.062     140.062    -168.088     -10.545
     34.000       5.730      -5.558      -0.419     156.427     155.729      13.202
     35.000      -8.641      -0.838      -0.105      25.363    -221.225      -0.479
     36.000       5.342       5.150      -0.226    -160.466     159.591     -15.414
     37.000      -5.994      -5.946       0.013     159.479    -157.633       3.398
     38.000       7.212       2.619      -0.108     -75.847     211.948       6.470
     39.000       7.184       2.701       0.011     -82.519     208.996      -5.501
     40.000       7.413       1.822       0.183     -47.272     217.583      29.376
     41.000      -8.573       2.243      -0.158     -51.689    -214.145       9.419
     42.000      -5.740       7.235       0.495    -173.032    -128.143      15.573
     43.000       7.567      -1.637      -0.290      49.272     218.822     -17.886
     44.000       7.353       1.633      -0.119     -34.234     225.549      18.477
     45.000       0.955       7.183      -0.077    -226.463      30.021     -15.035
     46.000      -4.787       5.195       0.290    -168.346    -149.882     -21.394
