# Time in Gyr = 0.790
#        num          x          y           z          vx           vy           vz
      0.000      -7.679      -2.346       0.000      66.534    -214.130       0.000
      1.000       7.270      -2.124       0.050      49.817     211.368      -2.421
      2.000      -8.143       1.592      -0.078     -40.185    -215.413     -26.103
      3.000       6.859      -2.464       0.105      75.583     213.083      12.017
      4.000      -6.313       5.667      -0.248    -144.384    -165.522      19.986
      5.000       4.393      -6.437      -0.187     180.888     117.782       7.101
      6.000      -7.661      -2.758       0.019      76.766    -208.170      -3.137
      7.000      -4.999      -6.176      -0.235     176.372    -134.272       6.992
      8.000      -7.802      -2.728       0.212      74.687    -205.287       0.672
      9.000       6.660      -3.733      -0.572      98.694     188.433      12.896
     10.000       5.167      -4.880      -0.113     161.311     167.672      26.598
     11.000       8.736       0.486       0.323     -20.729     224.873      55.539
     12.000      -5.801      -5.442      -0.243     154.818    -160.350       3.970
     13.000      -1.186      -7.580       0.127     224.298     -26.838      -0.841
     14.000      -7.892       2.662       0.361     -68.438    -209.972       7.493
     15.000      -7.598       3.311      -0.096     -84.452    -207.232      10.997
     16.000      -3.590      -6.761      -0.672     199.624    -103.037      -3.219
     17.000      -7.973       0.517      -0.098      -8.996    -229.254       0.088
     18.000      -5.699       6.251       0.008    -151.770    -162.490       2.523
     19.000      -4.734      -6.515      -0.012     185.369    -116.852      -0.307
     20.000       0.082      -7.699       0.655     217.013     -10.091      33.266
     21.000      -1.282      -7.593       0.135     220.595     -42.808       8.752
     22.000      -4.897       7.016       0.566    -177.689    -127.031       2.472
     23.000      -8.814      -0.649       0.017      13.319    -204.431      14.700
     24.000      -6.579       5.728       0.172    -148.128    -148.452     -40.046
     25.000       9.212      -0.181       0.047      11.868     225.330       7.405
     26.000       0.222      -7.573      -0.390     225.575       8.461       6.348
     27.000       2.270       8.630       0.188    -211.337      59.926      -8.908
     28.000      -7.726      -2.654       0.424      76.482    -204.225      19.174
     29.000      -7.161       4.207       0.297    -106.121    -195.301     -21.450
     30.000       3.040       6.037      -0.153    -207.954     103.794      -5.677
     31.000      -8.577      -1.166       0.089      27.487    -207.485      -3.237
     32.000       4.129       7.351      -0.526    -199.383     119.831      12.013
     33.000      -5.545       6.544       1.055    -167.364    -130.901     -14.684
     34.000      -6.270      -4.608       0.419     133.330    -183.035     -12.893
     35.000      -1.052       8.742       0.107    -218.110     -24.825       0.292
     36.000       3.883      -6.513       0.135     190.935     112.127      18.758
     37.000      -5.824       6.296      -0.007    -161.802    -150.138      -3.417
     38.000       0.891      -7.615       0.146     223.676      26.976      -2.948
     39.000       1.123      -7.628      -0.054     221.682      29.413       4.445
     40.000      -0.310      -7.504      -0.079     226.281      -3.882     -31.138
     41.000       1.467       8.784       0.098    -215.552      39.657     -11.066
     42.000       6.529       5.804      -0.586    -149.796     171.239      -4.262
     43.000      -3.340      -6.987       0.220     203.715     -93.697      20.631
     44.000      -1.131      -7.457       0.255     226.934     -19.486     -13.401
     45.000       6.709      -3.182      -0.063      93.499     202.360      15.077
     46.000       6.662       2.314      -0.432     -76.177     212.534       9.565
     47.000       1.268       6.119       0.360    -238.836      51.755      16.273
     48.000      -3.216      -7.125       0.081     205.734     -89.282       1.101
     49.000      -7.273       3.719      -0.043     -92.157    -207.614      -7.633
     50.000      -8.002       0.393       0.369      -5.701    -225.874      14.416
     51.000       0.210      -7.434      -0.103     229.387      19.579      18.549
     52.000      -1.053      -7.552      -0.034     224.023     -26.236      16.208
     53.000      -7.861       3.260       0.170     -85.597    -198.308     -24.541
     54.000      -1.442      -7.553      -0.366     214.073     -68.783     -12.821
     55.000      -7.104       3.682      -0.223     -89.391    -211.200      24.409
     56.000      -2.762       8.149       0.393    -211.738     -56.482     -29.489
     57.000      -0.498      -7.743       0.030     221.719     -27.853      -1.786
     58.000      -3.449      -6.921      -0.322     200.192    -105.220     -11.717
     59.000      -3.990       7.749      -0.153    -190.882    -105.815       2.690
     60.000      -7.655       3.687      -0.183     -95.659    -195.777     -19.758
     61.000      -2.307       8.434       0.473    -211.129     -55.874       2.102
     62.000       6.914      -2.584       0.162      75.624     209.643     -14.875
     63.000      -0.185      -7.769       0.020     221.955     -18.649      -1.269
     64.000       1.988       8.914       0.383    -200.471      48.012     -47.936
     65.000      -6.990       4.041       0.671     -99.774    -202.201       9.877
     66.000      -7.906       1.100      -0.314     -24.272    -227.929       7.350
     67.000      -5.665       6.305       0.384    -157.124    -153.985     -15.149
     68.000       3.075      -6.619      -0.132     207.934     103.215       8.040
     69.000      -7.719       0.686      -0.637      -9.374    -228.730     -32.426
     70.000       7.133      -2.352      -0.389      57.705     208.723      -9.664
     71.000       6.714      -3.953      -0.042     101.855     186.387       0.432
     72.000       3.528      -6.281       0.503     200.426     115.860      15.329
     73.000      -7.789       1.742      -0.286     -39.110    -219.314     -45.443
     74.000       5.459       7.431       0.271    -168.848     133.726       8.141
     75.000      -7.025       4.940      -0.663    -128.593    -170.853     -13.237
     76.000       7.563       4.659      -0.137    -117.763     192.766      16.732
     77.000      -4.186       7.443       0.219    -202.066     -95.429       2.671
     78.000      -6.759      -3.801       0.015     111.516    -195.849      37.562
     79.000      -8.220      -0.445      -0.678      14.514    -216.172      17.119
     80.000      -2.357      -7.297       0.083     210.474     -89.784       0.763
     81.000       4.046      -6.120      -0.013     189.972     129.495      -0.250
     82.000      -7.699       4.068      -0.333    -112.717    -180.759       0.333
     83.000       6.179      -4.732       0.322     126.536     170.280      -3.064
     84.000      -6.574      -4.959      -0.023     137.278    -166.964      -5.420
     85.000      -1.060      -7.421       0.644     224.053     -28.952     -14.185
     86.000       4.599      -5.630      -0.361     175.636     142.909     -31.998
     87.000      -5.949      -5.403       0.074     152.200    -159.883      -9.387
     88.000      -0.324      -7.749       0.029     222.982     -17.447      -1.885
     89.000      -1.147      -7.479       0.739     221.061     -37.452      -1.675
     90.000       2.316      -7.655      -0.111     208.259      44.003      18.592
